molecule_ID,MOL_ID,molecule_name,target_name,target_ID,drugbank_ID,validated,SVM_score,RF_score
421,MOL000421,nicotinic acid,Prostaglandin G/H synthase 2,94,290,,0.817011,0.756
421,MOL000421,nicotinic acid,Alcohol dehydrogenase 1B,726,444,,0.976597,0.716
421,MOL000421,nicotinic acid,Alcohol dehydrogenase 1C,727,517,,0.981286,0.75
421,MOL000421,nicotinic acid,Alcohol dehydrogenase 1A,729,251,,0.981183,0.71
421,MOL000421,nicotinic acid,Lysozyme,1172,2300,,0.905822,0.704
421,MOL000421,nicotinic acid,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264,,0.965283,0.754
421,MOL000421,nicotinic acid,Trypsin-3,3952,2886,,0.874059,0.718
421,MOL000421,nicotinic acid,Apolipoprotein B-100,4031,h001,validated,,
421,MOL000421,nicotinic acid,Lipoprotein lipase,83,266,validated,,
421,MOL000421,nicotinic acid,"Nitric oxide synthase, endothelial",4395,h001,validated,,
421,MOL000421,nicotinic acid,Peroxisome proliferator-activated receptor alpha,4420,h001,validated,,
421,MOL000421,nicotinic acid,"ATP synthase subunit beta, mitochondrial",2916,6343,validated,,
421,MOL000421,nicotinic acid,Haptoglobin,4245,h001,validated,,
421,MOL000421,nicotinic acid,"Pyruvate dehydrogenase protein X component, mitochondrial",4489,h001,validated,,
421,MOL000421,nicotinic acid,2-acylglycerol O-acyltransferase 2,3994,h001,validated,,
421,MOL000421,nicotinic acid,Peroxisome proliferator-activated receptor gamma coactivator 1-alpha,4423,h001,validated,,
4355,MOL004355,Spinasterol,Progesterone receptor,209,614,,0.9143,0.716
4355,MOL004355,Spinasterol,Mineralocorticoid receptor,252,737,,0.93825,0.706
4355,MOL004355,Spinasterol,Nuclear receptor coactivator 2,3276,6241,,0.8281,0.728
4580,MOL004580,cis-Dihydroquercetin,Prostaglandin G/H synthase 1,6,20,,0.86731,0.716
4580,MOL004580,cis-Dihydroquercetin,Prostaglandin G/H synthase 2,94,290,,0.92757,0.812
4580,MOL004580,cis-Dihydroquercetin,Heat shock protein HSP 90,444,1939,,0.96151,0.702
4580,MOL004580,cis-Dihydroquercetin,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,,0.90977,0.714
4580,MOL004580,cis-Dihydroquercetin,Retinoic acid receptor RXR-alpha,158,459,,0.86594,0.702
4580,MOL004580,cis-Dihydroquercetin,Aldose reductase,288,822,,0.87711,0.712
5990,MOL005990,"1-methoxy-1,2-butadiene",Alcohol dehydrogenase 1C,727,517,,0.80804,0.8
5990,MOL005990,"1-methoxy-1,2-butadiene",Trypsin-3,3952,2886,,0.8338,0.75
5991,MOL005991,ISOPROPYL FORMATE,Prostaglandin G/H synthase 1,6,20,,0.9161,0.7
5991,MOL005991,ISOPROPYL FORMATE,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.94047,0.724
5991,MOL005991,ISOPROPYL FORMATE,Cholinesterase,559,3923,,0.9406,0.758
5991,MOL005991,ISOPROPYL FORMATE,mRNA of PKA Catalytic Subunit C-alpha,699,6263,,0.91096,0.71
5991,MOL005991,ISOPROPYL FORMATE,Alcohol dehydrogenase 1B,726,444,,0.93042,0.732
5991,MOL005991,ISOPROPYL FORMATE,Alcohol dehydrogenase 1C,727,517,,0.9203,0.774
5991,MOL005991,ISOPROPYL FORMATE,Cytochrome P450-cam,1143,2298,,0.94894,0.712
5991,MOL005991,ISOPROPYL FORMATE,Monomeric sarcosine oxidase,1940,2380,,0.95754,0.71
5991,MOL005991,ISOPROPYL FORMATE,Haloalkane dehalogenase,2020,2281,,0.96876,0.738
5991,MOL005991,ISOPROPYL FORMATE,"2-hydroxy-6-oxo-7-methylocta-2,4-dienoate hydrolase",2230,4674,,0.96101,0.704
5991,MOL005991,ISOPROPYL FORMATE,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264,,0.89238,0.71
5991,MOL005991,ISOPROPYL FORMATE,Trypsin-3,3952,2886,,0.95496,0.72
5992,MOL005992,"2,3-dimethyl-1-pentene",Prostaglandin G/H synthase 1,6,20,,0.8973,0.714
5992,MOL005992,"2,3-dimethyl-1-pentene",Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.89448,0.712
5992,MOL005992,"2,3-dimethyl-1-pentene",Cholinesterase,559,3923,,0.97076,0.728
5992,MOL005992,"2,3-dimethyl-1-pentene",Alcohol dehydrogenase 1B,726,444,,0.88743,0.744
5992,MOL005992,"2,3-dimethyl-1-pentene",Alcohol dehydrogenase 1C,727,517,,0.9119,0.766
5992,MOL005992,"2,3-dimethyl-1-pentene",Alcohol dehydrogenase 1A,729,251,,0.84633,0.702
5992,MOL005992,"2,3-dimethyl-1-pentene",Cytochrome P450-cam,1143,2298,,0.93018,0.7
5992,MOL005992,"2,3-dimethyl-1-pentene",Trypsin-3,3952,2886,,0.96639,0.722
5992,MOL005992,"2,3-dimethyl-1-pentene",Cathepsin D,363,1243,,0.943365,0.7
5992,MOL005992,"2,3-dimethyl-1-pentene",Bacillolysin,1961,2457,,0.977747,0.7
5992,MOL005992,"2,3-dimethyl-1-pentene",Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264,,0.806024,0.724
5994,MOL005994,2-hydroxybicyclo[3.1.1]heptan-6-one,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.88287,0.718
5994,MOL005994,2-hydroxybicyclo[3.1.1]heptan-6-one,Cytochrome P450-cam,1143,2298,,0.91418,0.772
5999,MOL005999,crotonaldehyde,Haloalkane dehalogenase,2020,2281,,0.90582,0.76
5999,MOL005999,crotonaldehyde,Trypsin-3,3952,2886,,0.83813,0.742
5999,MOL005999,crotonaldehyde,Interleukin-10,4292,h001,validated,,
5999,MOL005999,crotonaldehyde,Tumor necrosis factor,265,777,validated,,
5999,MOL005999,crotonaldehyde,Granulocyte-macrophage colony-stimulating factor,4236,h001,validated,,
5999,MOL005999,crotonaldehyde,Interleukin-2,3978,1575,validated,,
5999,MOL005999,crotonaldehyde,Interferon gamma,365,1253,validated,,
6,MOL000006,luteolin,Prostaglandin G/H synthase 1,6,20,,0.837102,0.712
6,MOL000006,luteolin,Androgen receptor,48,146,validated,0.855963,0.752
6,MOL000006,luteolin,Prostaglandin G/H synthase 2,94,290,validated,0.922133,0.8
6,MOL000006,luteolin,Heat shock protein HSP 90,444,1939,,0.969594,0.724
6,MOL000006,luteolin,Trypsin-1,2928,3176,,0.885381,0.774
6,MOL000006,luteolin,Nuclear receptor coactivator 2,3276,6241,,0.839869,0.816
6,MOL000006,luteolin,mRNA of PKA Catalytic Subunit C-alpha,699,6263,,0.92432,0.71
6,MOL000006,luteolin,Dipeptidyl peptidase IV,332,952,,0.83499,0.708
6,MOL000006,luteolin,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,,0.926285,0.7
6,MOL000006,luteolin,Transcription factor p65,4565,h001,validated,,
6,MOL000006,luteolin,Epidermal growth factor receptor,298,844,validated,,
6,MOL000006,luteolin,RAC-alpha serine/threonine-protein kinase,4490,h001,validated,,
6,MOL000006,luteolin,Vascular endothelial growth factor A,740,183,validated,,
6,MOL000006,luteolin,G1/S-specific cyclin-D1,4214,h001,validated,,
6,MOL000006,luteolin,Bcl-2-like protein 1,4054,h001,validated,,
6,MOL000006,luteolin,Cyclin-dependent kinase inhibitor 1,4141,h001,validated,,
6,MOL000006,luteolin,Caspase-9,4090,h001,validated,,
6,MOL000006,luteolin,72 kDa type IV collagenase,238,707,validated,,
6,MOL000006,luteolin,Matrix metalloproteinase-9,4334,h001,validated,,
6,MOL000006,luteolin,Mitogen-activated protein kinase 1,354,1176,validated,,
6,MOL000006,luteolin,Interleukin-10,4292,h001,validated,,
6,MOL000006,luteolin,Retinoblastoma-associated protein,2915,3846,validated,,
6,MOL000006,luteolin,Cell division protein kinase 4,573,3959,validated,,
6,MOL000006,luteolin,Tumor necrosis factor,265,777,validated,,
6,MOL000006,luteolin,Transcription factor AP-1,414,1629,validated,,
6,MOL000006,luteolin,Interleukin-6,351,1159,validated,,
6,MOL000006,luteolin,Caspase-3,4087,h001,validated,,
6,MOL000006,luteolin,Cellular tumor antigen p53,646,5788,validated,,
6,MOL000006,luteolin,NF-kappa-B inhibitor alpha,4394,h001,validated,,
6,MOL000006,luteolin,Xanthine dehydrogenase/oxidase,568,3947,validated,,
6,MOL000006,luteolin,DNA topoisomerase 1,1293,3552,validated,,
6,MOL000006,luteolin,E3 ubiquitin-protein ligase Mdm2,4179,h001,validated,,
6,MOL000006,luteolin,Amyloid beta A4 protein,648,5800,validated,,
6,MOL000006,luteolin,Interstitial collagenase,353,1167,validated,,
6,MOL000006,luteolin,Proliferating cell nuclear antigen,4450,h001,validated,,
6,MOL000006,luteolin,Receptor tyrosine-protein kinase erbB-2,4496,h001,validated,,
6,MOL000006,luteolin,Peroxisome proliferator-activated receptor gamma,4422,h001,validated,,
6,MOL000006,luteolin,Heme oxygenase 1,2132,3391,validated,,
6,MOL000006,luteolin,Caspase-7,3575,3320,validated,,
6,MOL000006,luteolin,Intercellular adhesion molecule 1,4287,h001,validated,,
6,MOL000006,luteolin,Induced myeloid leukemia cell differentiation protein Mcl-1,4269,h001,validated,,
6,MOL000006,luteolin,Baculoviral IAP repeat-containing protein 5,4044,h001,validated,,
6,MOL000006,luteolin,Interleukin-2,3978,1575,validated,,
6,MOL000006,luteolin,G2/mitotic-specific cyclin-B1,4219,h001,validated,,
6,MOL000006,luteolin,Tyrosinase,4590,h001,validated,,
6,MOL000006,luteolin,Interferon gamma,365,1253,validated,,
6,MOL000006,luteolin,Interleukin-4,4301,h001,validated,,
6,MOL000006,luteolin,DNA topoisomerase 2-alpha,4172,h001,validated,,
6,MOL000006,luteolin,Glutathione S-transferase P,733,904,validated,,
6,MOL000006,luteolin,Baculoviral IAP repeat-containing protein 4,4043,h001,validated,,
6,MOL000006,luteolin,"Solute carrier family 2, facilitated glucose transporter member 4",4535,h001,validated,,
6,MOL000006,luteolin,Insulin receptor,11,36,validated,,
6,MOL000006,luteolin,CD40 ligand,4107,h001,validated,,
6,MOL000006,luteolin,Prostaglandin E synthase,4456,h001,validated,,
6,MOL000006,luteolin,Kinetochore protein Nuf2,4311,h001,validated,,
6,MOL000006,luteolin,Adenylate cyclase type 2,4015,h001,validated,,
6,MOL000006,luteolin,Hepatocyte growth factor receptor,349,1144,validated,,
6002,MOL006002,"3,4-Heptadiene",Alcohol dehydrogenase 1B,726,444,,0.88185,0.752
6002,MOL006002,"3,4-Heptadiene",Alcohol dehydrogenase 1C,727,517,,0.90208,0.78
6002,MOL006002,"3,4-Heptadiene",Alcohol dehydrogenase 1A,729,251,,0.82908,0.704
6002,MOL006002,"3,4-Heptadiene",Trypsin-3,3952,2886,,0.89662,0.718
6003,MOL006003,"(1S,5R)-3,7,7-trimethylbicyclo[3.1.1]hept-3-ene",Prostaglandin G/H synthase 2,94,290,,0.82255,0.712
6003,MOL006003,"(1S,5R)-3,7,7-trimethylbicyclo[3.1.1]hept-3-ene",Cytochrome P450-cam,1143,2298,,0.92953,0.8
6005,MOL006005,allyloxyethylene,Alcohol dehydrogenase 1B,726,444,,0.84418,0.78
6005,MOL006005,allyloxyethylene,Alcohol dehydrogenase 1C,727,517,,0.8821,0.83
6005,MOL006005,allyloxyethylene,Trypsin-3,3952,2886,,0.91139,0.772
6006,MOL006006,"3-ethyl-1,4-hexadiene",Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.82171,0.706
6006,MOL006006,"3-ethyl-1,4-hexadiene",Cholinesterase,559,3923,,0.89231,0.712
6006,MOL006006,"3-ethyl-1,4-hexadiene",Alcohol dehydrogenase 1B,726,444,,0.81579,0.714
6006,MOL006006,"3-ethyl-1,4-hexadiene",Alcohol dehydrogenase 1C,727,517,,0.84568,0.742
6006,MOL006006,"3-ethyl-1,4-hexadiene",Trypsin-3,3952,2886,,0.92362,0.724
6007,MOL006007,3-ethyl-cyclohexene,Alcohol dehydrogenase 1B,726,444,,0.88357,0.73
6007,MOL006007,3-ethyl-cyclohexene,Alcohol dehydrogenase 1C,727,517,,0.88649,0.788
6007,MOL006007,3-ethyl-cyclohexene,Lysozyme,1172,2300,,0.89302,0.728
6007,MOL006007,3-ethyl-cyclohexene,Trypsin-3,3952,2886,,0.91234,0.706
6023,MOL006023,α-Spinasterol-β-D-glucoside_qt,Progesterone receptor,209,614,,0.92202,0.712
6023,MOL006023,α-Spinasterol-β-D-glucoside_qt,Mineralocorticoid receptor,252,737,,0.94172,0.702
6023,MOL006023,α-Spinasterol-β-D-glucoside_qt,Nuclear receptor coactivator 2,3276,6241,,0.80763,0.73
6028,MOL006028,dimethyl 3-O-β-D-glucopyranosylplatycogenate A,Glucocorticoid receptor,308,871,,0.90905,0.706
6039,MOL006039,Methyl 3-methyl-2-pentenoate,Cathepsin D,363,1243,,0.83778,0.702
6039,MOL006039,Methyl 3-methyl-2-pentenoate,Alcohol dehydrogenase 1C,727,517,,0.82878,0.718
6039,MOL006039,Methyl 3-methyl-2-pentenoate,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.80234,0.704
6041,MOL006041,methyl 3-O-β-D-glucopyranosyl polygalacate _qt,Glucocorticoid receptor,308,871,,0.91299,0.704
6047,MOL006047,"methylbutyl-1,2-benzenedicarboxylate",Prostaglandin G/H synthase 1,6,20,,0.85867,0.756
6047,MOL006047,"methylbutyl-1,2-benzenedicarboxylate",Thrombin,17,54,,0.86782,0.82
6047,MOL006047,"methylbutyl-1,2-benzenedicarboxylate",Estrogen receptor,46,136,,0.86234,0.75
6047,MOL006047,"methylbutyl-1,2-benzenedicarboxylate",Prostaglandin G/H synthase 2,94,290,,0.85554,0.808
6047,MOL006047,"methylbutyl-1,2-benzenedicarboxylate","CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,,0.86635,0.706
6047,MOL006047,"methylbutyl-1,2-benzenedicarboxylate",Beta-2 adrenergic receptor,261,766,,0.85146,0.728
6047,MOL006047,"methylbutyl-1,2-benzenedicarboxylate",Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.86014,0.706
6047,MOL006047,"methylbutyl-1,2-benzenedicarboxylate",Heat shock protein HSP 90,444,1939,,0.80285,0.704
6047,MOL006047,"methylbutyl-1,2-benzenedicarboxylate",Cell division protein kinase 2,482,2240,,0.81885,0.75
6047,MOL006047,"methylbutyl-1,2-benzenedicarboxylate",Beta-lactamase,499,2478,,0.89317,0.75
6069,MOL006069,stigmastenol,Progesterone receptor,209,614,,0.90481,0.722
6069,MOL006069,stigmastenol,Nuclear receptor coactivator 2,3276,6241,,0.81502,0.722
6071,MOL006071,"(1R,2R,3R,5R)-5-(((1R,2R,4R,5S)-5-hydroxy-4-(hydroxymethyl)-2-(isopentylperoxy)cyclohexyl)oxy)-3-(hydroxymethyl)cyclohexane-1,2-diol",Prostaglandin G/H synthase 2,94,290,,0.86954,0.72
6077,MOL006077,Thiamine,Prostaglandin G/H synthase 1,6,20,,0.881089,0.724
6077,MOL006077,Thiamine,Androgen receptor,48,146,,0.826543,0.72
6077,MOL006077,Thiamine,Prostaglandin G/H synthase 2,94,290,,0.938861,0.79
6077,MOL006077,Thiamine,"Nitric-oxide synthase, endothelial",95,291,,0.893259,0.756
67,MOL000067,L-Valin,Prostaglandin G/H synthase 1,6,20,,0.87433,0.712
67,MOL000067,L-Valin,"Nitric-oxide synthase, brain",28,76,,0.88357,0.704
67,MOL000067,L-Valin,"4-aminobutyrate aminotransferase, mitochondrial",92,280,,0.94685,0.72
67,MOL000067,L-Valin,Prostaglandin G/H synthase 2,94,290,,0.83429,0.724
67,MOL000067,L-Valin,Glycine receptor alpha-1 chain,169,482,,0.90675,0.722
67,MOL000067,L-Valin,"mRNA of Protein-tyrosine phosphatase, non-receptor type 1",229,687,,0.92353,0.7
67,MOL000067,L-Valin,Branched chain amino acid-dependent aminotransferase,275,795,,0.97769,0.712
67,MOL000067,L-Valin,Aldose reductase,288,822,,0.95399,0.706
67,MOL000067,L-Valin,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.93613,0.752
67,MOL000067,L-Valin,Cholinesterase,559,3923,,0.96698,0.724
67,MOL000067,L-Valin,Alcohol dehydrogenase 1C,727,517,,0.90927,0.708
67,MOL000067,L-Valin,Cytochrome P450-cam,1143,2298,,0.98262,0.726
67,MOL000067,L-Valin,Aspartate aminotransferase,1161,2249,,0.931,0.714
67,MOL000067,L-Valin,Ferrichrome-iron receptor,1306,2427,,0.98032,0.748
67,MOL000067,L-Valin,Bacillolysin,1961,2457,,0.96988,0.75
67,MOL000067,L-Valin,1-aminocyclopropane-1-carboxylate deaminase,2235,2518,,0.96055,0.728
67,MOL000067,L-Valin,"Glycine amidinotransferase, mitochondrial",3553,383,,0.96869,0.738
67,MOL000067,L-Valin,"NAD-dependent malic enzyme, mitochondrial",3826,166,,0.9148,0.742
67,MOL000067,L-Valin,Haloalkane dehalogenase,2020,2281,,0.917484,0.7
67,MOL000067,L-Valin,"Aspartate aminotransferase, cytoplasmic",202,586,,0.95136,0.7
67,MOL000067,L-Valin,Cathepsin D,363,1243,,0.93022,0.704
67,MOL000067,L-Valin,Formate dehydrogenase H,1326,2638,,0.91889,0.7
67,MOL000067,L-Valin,Deacetoxycephalosporin C synthetase,1703,3334,,0.97074,0.708
67,MOL000067,L-Valin,2-isopropylmalate synthase,2223,3179,,0.96918,0.708
67,MOL000067,L-Valin,"Ornithine carbamoyltransferase, mitochondrial",2872,336,,0.93876,0.702
67,MOL000067,L-Valin,Cystathionine gamma-lyase,3190,868,,0.94849,0.7
67,MOL000067,L-Valin,S-adenosylmethionine synthetase isoform type-1,3613,453,,0.94639,0.704
67,MOL000067,L-Valin,Amine oxidase [flavin-containing] B,565,3939,,0.82566,0.704
68,MOL000068,L-Ile,"Nitric-oxide synthase, brain",28,76,,0.86439,0.718
68,MOL000068,L-Ile,"4-aminobutyrate aminotransferase, mitochondrial",92,280,,0.91979,0.708
68,MOL000068,L-Ile,Branched chain amino acid-dependent aminotransferase,275,795,,0.95487,0.73
68,MOL000068,L-Ile,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.91012,0.738
68,MOL000068,L-Ile,Cathepsin D,363,1243,,0.94703,0.716
68,MOL000068,L-Ile,Cholinesterase,559,3923,,0.87235,0.728
68,MOL000068,L-Ile,Alcohol dehydrogenase 1C,727,517,,0.90313,0.7
68,MOL000068,L-Ile,Cytochrome P450-cam,1143,2298,,0.95603,0.72
68,MOL000068,L-Ile,Ferrichrome-iron receptor,1306,2427,,0.9676,0.714
68,MOL000068,L-Ile,Bacillolysin,1961,2457,,0.96478,0.734
68,MOL000068,L-Ile,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.9481,0.71
68,MOL000068,L-Ile,"Glycine amidinotransferase, mitochondrial",3553,383,,0.92082,0.7
68,MOL000068,L-Ile,"Branched-chain-amino-acid aminotransferase, cytosolic",3694,574,,0.90651,0.706
68,MOL000068,L-Ile,"Renin, renal",99,298,,0.847586,0.718
69,MOL000069,palmitic acid,Cathepsin D,363,1243,,0.924308,0.72
69,MOL000069,palmitic acid,Alcohol dehydrogenase 1B,726,444,,0.906377,0.71
69,MOL000069,palmitic acid,Alcohol dehydrogenase 1C,727,517,,0.923102,0.74
69,MOL000069,palmitic acid,Prostaglandin G/H synthase 1,6,20,,0.84976,0.73
69,MOL000069,palmitic acid,Prostaglandin G/H synthase 2,94,290,,0.81267,0.756
69,MOL000069,palmitic acid,Rhodopsin,477,2207,,0.94961,0.704
69,MOL000069,palmitic acid,Ig gamma-1 chain C region,1201,4785,,0.97902,0.726
69,MOL000069,palmitic acid,Ferrichrome-iron receptor,1306,2427,,0.94011,0.714
69,MOL000069,palmitic acid,Nuclear receptor coactivator 2,3276,6241,,0.93012,0.734
69,MOL000069,palmitic acid,Apoptosis regulator Bcl-2,86,273,validated,,
69,MOL000069,palmitic acid,Interleukin-10,4292,h001,validated,,
69,MOL000069,palmitic acid,Tumor necrosis factor,265,777,validated,,
69,MOL000069,palmitic acid,Collagen alpha-1(I) chain,731,28,validated,,
69,MOL000069,palmitic acid,"Phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",4620,h001,validated,,
69,MOL000069,palmitic acid,Putative beta-glucuronidase-like protein SMA3,4486,h001,validated,,
69,MOL000069,palmitic acid,Solute carrier family 22 member 5,4532,h001,validated,,
69,MOL000069,palmitic acid,Choline-phosphate cytidylyltransferase A,3542,677,validated,,
860,MOL000860,stearic acid,Prostaglandin G/H synthase 1,6,20,,0.888509,0.772
860,MOL000860,stearic acid,Prostaglandin G/H synthase 2,94,290,,0.882215,0.776
860,MOL000860,stearic acid,Retinoic acid receptor RXR-alpha,158,459,,0.93637,0.716
860,MOL000860,stearic acid,Nuclear receptor coactivator 2,3276,6241,,0.820418,0.728
860,MOL000860,stearic acid,Ig gamma-1 chain C region,1201,4785,,0.97116,0.702
860,MOL000860,stearic acid,Transcription factor Sp1,4567,h001,validated,,
860,MOL000860,stearic acid,Ectonucleotide pyrophosphatase/phosphodiesterase family member 7,4183,h001,validated,,
