molecule_ID,MOL_ID,molecule_name,target_name,target_ID,drugbank_ID,validated,SVM_score,RF_score
6,MOL000006,luteolin,Cell division protein kinase 4,573,3959,validated,,
6,MOL000006,luteolin,Tumor necrosis factor,265,777,validated,,
6,MOL000006,luteolin,Transcription factor AP-1,414,1629,validated,,
6,MOL000006,luteolin,Interleukin-6,351,1159,validated,,
6,MOL000006,luteolin,Caspase-3,4087,h001,validated,,
6,MOL000006,luteolin,Cellular tumor antigen p53,646,5788,validated,,
6,MOL000006,luteolin,NF-kappa-B inhibitor alpha,4394,h001,validated,,
6,MOL000006,luteolin,Xanthine dehydrogenase/oxidase,568,3947,validated,,
6,MOL000006,luteolin,DNA topoisomerase 1,1293,3552,validated,,
6,MOL000006,luteolin,E3 ubiquitin-protein ligase Mdm2,4179,h001,validated,,
6,MOL000006,luteolin,Amyloid beta A4 protein,648,5800,validated,,
6,MOL000006,luteolin,Interstitial collagenase,353,1167,validated,,
6,MOL000006,luteolin,Proliferating cell nuclear antigen,4450,h001,validated,,
6,MOL000006,luteolin,Receptor tyrosine-protein kinase erbB-2,4496,h001,validated,,
6,MOL000006,luteolin,Peroxisome proliferator-activated receptor gamma,4422,h001,validated,,
6,MOL000006,luteolin,Heme oxygenase 1,2132,3391,validated,,
6,MOL000006,luteolin,Caspase-7,3575,3320,validated,,
6,MOL000006,luteolin,Intercellular adhesion molecule 1,4287,h001,validated,,
6,MOL000006,luteolin,Induced myeloid leukemia cell differentiation protein Mcl-1,4269,h001,validated,,
6,MOL000006,luteolin,Baculoviral IAP repeat-containing protein 5,4044,h001,validated,,
6,MOL000006,luteolin,Interleukin-2,3978,1575,validated,,
6,MOL000006,luteolin,G2/mitotic-specific cyclin-B1,4219,h001,validated,,
6,MOL000006,luteolin,Tyrosinase,4590,h001,validated,,
6,MOL000006,luteolin,Interferon gamma,365,1253,validated,,
6,MOL000006,luteolin,Interleukin-4,4301,h001,validated,,
6,MOL000006,luteolin,DNA topoisomerase 2-alpha,4172,h001,validated,,
6,MOL000006,luteolin,Glutathione S-transferase P,733,904,validated,,
6,MOL000006,luteolin,Baculoviral IAP repeat-containing protein 4,4043,h001,validated,,
6,MOL000006,luteolin,"Solute carrier family 2, facilitated glucose transporter member 4",4535,h001,validated,,
6,MOL000006,luteolin,Insulin receptor,11,36,validated,,
6,MOL000006,luteolin,CD40 ligand,4107,h001,validated,,
6,MOL000006,luteolin,Prostaglandin E synthase,4456,h001,validated,,
6,MOL000006,luteolin,Kinetochore protein Nuf2,4311,h001,validated,,
6,MOL000006,luteolin,Adenylate cyclase type 2,4015,h001,validated,,
6,MOL000006,luteolin,Hepatocyte growth factor receptor,349,1144,validated,,
663,MOL000663,lignoceric acid,Dual oxidase 2,4174,h001,validated,,
663,MOL000663,lignoceric acid,Neutrophil cytosol factor 1,4391,h001,validated,,
7206,MOL007206,Armepavine,Prostaglandin G/H synthase 1,6,20,,0.89634,0.73
7206,MOL007206,Armepavine,Muscarinic acetylcholine receptor M3,16,51,,0.96377,0.744
7206,MOL007206,Armepavine,Muscarinic acetylcholine receptor M1,38,103,,0.97498,0.756
7206,MOL007206,Armepavine,Beta-1 adrenergic receptor,63,193,,0.85202,0.718
7206,MOL007206,Armepavine,Sodium channel protein type 5 subunit alpha,70,220,,0.95816,0.746
7206,MOL007206,Armepavine,Muscarinic acetylcholine receptor M5,87,274,,0.96292,0.734
7206,MOL007206,Armepavine,Prostaglandin G/H synthase 2,94,290,,0.9066,0.806
7206,MOL007206,Armepavine,Alpha-2C adrenergic receptor,126,378,,0.87424,0.722
7206,MOL007206,Armepavine,Muscarinic acetylcholine receptor M4,154,450,,0.9591,0.722
7206,MOL007206,Armepavine,Retinoic acid receptor RXR-alpha,158,459,,0.92094,0.74
7206,MOL007206,Armepavine,Delta-type opioid receptor,163,467,,0.97538,0.726
7206,MOL007206,Armepavine,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,,0.93561,0.706
7206,MOL007206,Armepavine,5-hydroxytryptamine 2A receptor,175,502,,0.96851,0.7
7206,MOL007206,Armepavine,Sodium-dependent noradrenaline transporter,186,540,,0.96465,0.738
7206,MOL007206,Armepavine,5-hydroxytryptamine 2C receptor,203,590,,0.94219,0.724
7206,MOL007206,Armepavine,Muscarinic acetylcholine receptor M2,210,617,,0.97391,0.7
7206,MOL007206,Armepavine,Alpha-2B adrenergic receptor,214,629,,0.94061,0.704
7206,MOL007206,Armepavine,Alpha-1B adrenergic receptor,216,632,,0.94885,0.742
7206,MOL007206,Armepavine,D(3) dopamine receptor,218,638,,0.97079,0.702
7206,MOL007206,Armepavine,Sodium-dependent dopamine transporter,239,713,,0.96157,0.73
7206,MOL007206,Armepavine,Beta-2 adrenergic receptor,261,766,,0.96326,0.722
7206,MOL007206,Armepavine,Alpha-1D adrenergic receptor,272,789,,0.88943,0.728
7206,MOL007206,Armepavine,Sodium-dependent serotonin transporter,290,824,,0.97264,0.724
7206,MOL007206,Armepavine,Heat shock protein HSP 90,444,1939,,0.94722,0.734
7206,MOL007206,Armepavine,mRNA of PKA Catalytic Subunit C-alpha,699,6263,,0.81061,0.706
7206,MOL007206,Armepavine,Potassium voltage-gated channel subfamily H member 2,37,101,,0.913747,0.7
7206,MOL007206,Armepavine,Mu-type opioid receptor,299,847,,0.958672,0.71
7206,MOL007206,Armepavine,5-hydroxytryptamine 1B receptor,310,885,,0.95478,0.702
7206,MOL007206,Armepavine,Calmodulin,3907,465,,0.800678,0.782
7213,MOL007213,Nuciferin,Prostaglandin G/H synthase 1,6,20,,0.873725,0.726
7213,MOL007213,Nuciferin,Muscarinic acetylcholine receptor M3,16,51,,0.946885,0.748
7213,MOL007213,Nuciferin,Muscarinic acetylcholine receptor M1,38,103,,0.965549,0.734
7213,MOL007213,Nuciferin,Androgen receptor,48,146,,0.855038,0.768
7213,MOL007213,Nuciferin,Sodium channel protein type 5 subunit alpha,70,220,,0.936891,0.752
7213,MOL007213,Nuciferin,Muscarinic acetylcholine receptor M5,87,274,,0.938225,0.74
7213,MOL007213,Nuciferin,Prostaglandin G/H synthase 2,94,290,,0.844604,0.804
7213,MOL007213,Nuciferin,5-hydroxytryptamine receptor 3A,113,341,,0.938158,0.724
7213,MOL007213,Nuciferin,Muscarinic acetylcholine receptor M4,154,450,,0.930532,0.732
7213,MOL007213,Nuciferin,Retinoic acid receptor RXR-alpha,158,459,,0.872523,0.74
7213,MOL007213,Nuciferin,Delta-type opioid receptor,163,467,,0.947029,0.74
7213,MOL007213,Nuciferin,Acetylcholinesterase,165,474,,0.81987,0.722
7213,MOL007213,Nuciferin,5-hydroxytryptamine 2A receptor,175,502,,0.912497,0.714
7213,MOL007213,Nuciferin,Sodium-dependent noradrenaline transporter,186,540,,0.934518,0.7
7213,MOL007213,Nuciferin,Alpha-1A adrenergic receptor,191,556,,0.90422,0.704
7213,MOL007213,Nuciferin,5-hydroxytryptamine 2C receptor,203,590,,0.917984,0.72
7213,MOL007213,Nuciferin,Alpha-2B adrenergic receptor,214,629,,0.869894,0.704
7213,MOL007213,Nuciferin,Alpha-1B adrenergic receptor,216,632,,0.894556,0.734
7213,MOL007213,Nuciferin,Sodium-dependent dopamine transporter,239,713,,0.923115,0.714
7213,MOL007213,Nuciferin,Beta-2 adrenergic receptor,261,766,,0.918206,0.736
7213,MOL007213,Nuciferin,Alpha-1D adrenergic receptor,272,789,,0.854,0.746
7213,MOL007213,Nuciferin,Neuronal acetylcholine receptor subunit alpha-2,284,813,,0.925285,0.702
7213,MOL007213,Nuciferin,Sodium-dependent serotonin transporter,290,824,,0.935738,0.728
7213,MOL007213,Nuciferin,D(2) dopamine receptor,292,831,,0.911288,0.7
7213,MOL007213,Nuciferin,Mu-type opioid receptor,299,847,,0.939838,0.722
7213,MOL007213,Nuciferin,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.826115,0.722
7213,MOL007213,Nuciferin,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,,0.851358,0.7
9156,MOL009156,4'-methyl-N-methylcoclaurine,Prostaglandin G/H synthase 1,6,20,,0.885061,0.742
9156,MOL009156,4'-methyl-N-methylcoclaurine,Dopamine D1 receptor,7,23,,0.962599,0.716
9156,MOL009156,4'-methyl-N-methylcoclaurine,Muscarinic acetylcholine receptor M3,16,51,,0.980512,0.766
9156,MOL009156,4'-methyl-N-methylcoclaurine,Muscarinic acetylcholine receptor M1,38,103,,0.982741,0.77
9156,MOL009156,4'-methyl-N-methylcoclaurine,Androgen receptor,48,146,,0.912831,0.786
9156,MOL009156,4'-methyl-N-methylcoclaurine,D(1B) dopamine receptor,56,163,,0.93771,0.71
9156,MOL009156,4'-methyl-N-methylcoclaurine,Beta-1 adrenergic receptor,63,193,,0.937961,0.742
9156,MOL009156,4'-methyl-N-methylcoclaurine,Sodium channel protein type 5 subunit alpha,70,220,,0.96187,0.744
9156,MOL009156,4'-methyl-N-methylcoclaurine,Muscarinic acetylcholine receptor M5,87,274,,0.976624,0.76
9156,MOL009156,4'-methyl-N-methylcoclaurine,Prostaglandin G/H synthase 2,94,290,,0.894809,0.81
9156,MOL009156,4'-methyl-N-methylcoclaurine,Alpha-2A adrenergic receptor,105,318,,0.931432,0.706
9156,MOL009156,4'-methyl-N-methylcoclaurine,Alpha-2C adrenergic receptor,126,378,,0.935818,0.736
9156,MOL009156,4'-methyl-N-methylcoclaurine,D(4) dopamine receptor,145,432,,0.850712,0.702
9156,MOL009156,4'-methyl-N-methylcoclaurine,Muscarinic acetylcholine receptor M4,154,450,,0.972924,0.744
9156,MOL009156,4'-methyl-N-methylcoclaurine,Retinoic acid receptor RXR-alpha,158,459,,0.922507,0.748
9156,MOL009156,4'-methyl-N-methylcoclaurine,Delta-type opioid receptor,163,467,,0.98432,0.748
9156,MOL009156,4'-methyl-N-methylcoclaurine,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,,0.95156,0.72
9156,MOL009156,4'-methyl-N-methylcoclaurine,5-hydroxytryptamine 2A receptor,175,502,,0.977144,0.742
9156,MOL009156,4'-methyl-N-methylcoclaurine,Sodium-dependent noradrenaline transporter,186,540,,0.966997,0.734
9156,MOL009156,4'-methyl-N-methylcoclaurine,Alpha-1A adrenergic receptor,191,556,,0.982155,0.748
9156,MOL009156,4'-methyl-N-methylcoclaurine,5-hydroxytryptamine 2C receptor,203,590,,0.970364,0.752
9156,MOL009156,4'-methyl-N-methylcoclaurine,Muscarinic acetylcholine receptor M2,210,617,,0.98541,0.724
9156,MOL009156,4'-methyl-N-methylcoclaurine,Alpha-2B adrenergic receptor,214,629,,0.972746,0.712
9156,MOL009156,4'-methyl-N-methylcoclaurine,Alpha-1B adrenergic receptor,216,632,,0.969688,0.776
9156,MOL009156,4'-methyl-N-methylcoclaurine,D(3) dopamine receptor,218,638,,0.978832,0.724
9156,MOL009156,4'-methyl-N-methylcoclaurine,Sodium-dependent dopamine transporter,239,713,,0.970288,0.748
9156,MOL009156,4'-methyl-N-methylcoclaurine,Beta-2 adrenergic receptor,261,766,,0.976656,0.766
9156,MOL009156,4'-methyl-N-methylcoclaurine,Alpha-1D adrenergic receptor,272,789,,0.938313,0.756
9156,MOL009156,4'-methyl-N-methylcoclaurine,Sodium-dependent serotonin transporter,290,824,,0.979494,0.742
9156,MOL009156,4'-methyl-N-methylcoclaurine,D(2) dopamine receptor,292,831,,0.962819,0.726
9156,MOL009156,4'-methyl-N-methylcoclaurine,Mu-type opioid receptor,299,847,,0.972813,0.728
9156,MOL009156,4'-methyl-N-methylcoclaurine,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.81314,0.718
9156,MOL009156,4'-methyl-N-methylcoclaurine,5-hydroxytryptamine 1B receptor,310,885,,0.974275,0.718
9156,MOL009156,4'-methyl-N-methylcoclaurine,Heat shock protein HSP 90,444,1939,,0.936956,0.706
9156,MOL009156,4'-methyl-N-methylcoclaurine,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,,0.914247,0.704
9156,MOL009156,4'-methyl-N-methylcoclaurine,Calmodulin,3907,465,,0.811829,0.762
9157,MOL009157,NSC90384,Mineralocorticoid receptor,252,737,,0.904724,0.712
9157,MOL009157,NSC90384,Glucocorticoid receptor,308,871,,0.868549,0.718
9159,MOL009159,"3,5,7-trihydroxy-2-(3-hydroxy-4-methoxy-phenyl)-6,8-dimethoxy-chromone",Androgen receptor,48,146,,0.934917,0.742
9159,MOL009159,"3,5,7-trihydroxy-2-(3-hydroxy-4-methoxy-phenyl)-6,8-dimethoxy-chromone",Coagulation factor Xa,79,239,,0.884355,0.714
9159,MOL009159,"3,5,7-trihydroxy-2-(3-hydroxy-4-methoxy-phenyl)-6,8-dimethoxy-chromone",Prostaglandin G/H synthase 2,94,290,,0.919307,0.756
9159,MOL009159,"3,5,7-trihydroxy-2-(3-hydroxy-4-methoxy-phenyl)-6,8-dimethoxy-chromone",Coagulation factor VII,123,369,,0.906058,0.706
9159,MOL009159,"3,5,7-trihydroxy-2-(3-hydroxy-4-methoxy-phenyl)-6,8-dimethoxy-chromone","mRNA of Protein-tyrosine phosphatase, non-receptor type 1",229,687,,0.9439,0.726
9159,MOL009159,"3,5,7-trihydroxy-2-(3-hydroxy-4-methoxy-phenyl)-6,8-dimethoxy-chromone",Dipeptidyl peptidase IV,332,952,,0.903801,0.708
9159,MOL009159,"3,5,7-trihydroxy-2-(3-hydroxy-4-methoxy-phenyl)-6,8-dimethoxy-chromone",Heat shock protein HSP 90,444,1939,,0.982712,0.716
9159,MOL009159,"3,5,7-trihydroxy-2-(3-hydroxy-4-methoxy-phenyl)-6,8-dimethoxy-chromone",Trypsin-1,2928,3176,,0.933836,0.752
9159,MOL009159,"3,5,7-trihydroxy-2-(3-hydroxy-4-methoxy-phenyl)-6,8-dimethoxy-chromone",Nuclear receptor coactivator 2,3276,6241,,0.830407,0.774
9159,MOL009159,"3,5,7-trihydroxy-2-(3-hydroxy-4-methoxy-phenyl)-6,8-dimethoxy-chromone",Calmodulin,3907,465,,0.847246,0.706
9160,MOL009160,Loureirin A,"Nitric oxide synthase, inducible",3,7,,0.837924,0.76
9160,MOL009160,Loureirin A,Prostaglandin G/H synthase 1,6,20,,0.853846,0.734
9160,MOL009160,Loureirin A,Muscarinic acetylcholine receptor M3,16,51,,0.841265,0.712
9160,MOL009160,Loureirin A,Muscarinic acetylcholine receptor M1,38,103,,0.879059,0.726
9160,MOL009160,Loureirin A,Estrogen receptor,46,136,,0.933698,0.792
9160,MOL009160,Loureirin A,Sodium channel protein type 5 subunit alpha,70,220,,0.858711,0.744
9160,MOL009160,Loureirin A,Prostaglandin G/H synthase 2,94,290,,0.897151,0.836
9160,MOL009160,Loureirin A,Retinoic acid receptor RXR-alpha,158,459,,0.886591,0.722
9160,MOL009160,Loureirin A,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,,0.882786,0.718
9160,MOL009160,Loureirin A,Alpha-1A adrenergic receptor,191,556,,0.8754,0.716
9160,MOL009160,Loureirin A,Alpha-1B adrenergic receptor,216,632,,0.868738,0.746
9160,MOL009160,Loureirin A,Sodium-dependent dopamine transporter,239,713,,0.906089,0.722
9160,MOL009160,Loureirin A,Beta-2 adrenergic receptor,261,766,,0.927084,0.734
9160,MOL009160,Loureirin A,Sodium-dependent serotonin transporter,290,824,,0.933778,0.722
9160,MOL009160,Loureirin A,Estrogen receptor beta,307,869,,0.84707,0.736
9160,MOL009160,Loureirin A,Cell division protein kinase 2,482,2240,,0.896542,0.734
9160,MOL009160,Loureirin A,Leukotriene A-4 hydrolase,521,3060,,0.86483,0.742
9160,MOL009160,Loureirin A,Amine oxidase [flavin-containing] B,565,3939,,0.85799,0.728
9160,MOL009160,Loureirin A,mRNA of PKA Catalytic Subunit C-alpha,699,6263,,0.862019,0.71
9160,MOL009160,Loureirin A,Proto-oncogene serine/threonine-protein kinase Pim-1,2966,2347,,0.818364,0.7
9160,MOL009160,Loureirin A,Cyclin-A2,3025,6235,,0.944205,0.706
9160,MOL009160,Loureirin A,Calmodulin,3907,465,,0.826363,0.712
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Prostaglandin G/H synthase 1,6,20,,0.827964,0.788
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Dopamine D1 receptor,7,23,,0.939434,0.728
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Muscarinic acetylcholine receptor M3,16,51,,0.952961,0.786
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Muscarinic acetylcholine receptor M1,38,103,,0.971496,0.798
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",D(1B) dopamine receptor,56,163,,0.873742,0.7
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Beta-1 adrenergic receptor,63,193,,0.943138,0.72
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Sodium channel protein type 5 subunit alpha,70,220,,0.886401,0.754
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Prostaglandin G/H synthase 2,94,290,,0.860621,0.848
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Alpha-2A adrenergic receptor,105,318,,0.964252,0.728
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Alpha-2C adrenergic receptor,126,378,,0.924895,0.732
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",D(4) dopamine receptor,145,432,,0.820736,0.7
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Muscarinic acetylcholine receptor M4,154,450,,0.933633,0.722
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Delta-type opioid receptor,163,467,,0.946446,0.712
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol","CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,,0.901291,0.726
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",5-hydroxytryptamine 2A receptor,175,502,,0.945819,0.718
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Sodium-dependent noradrenaline transporter,186,540,,0.953252,0.766
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Alpha-1A adrenergic receptor,191,556,,0.96274,0.766
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",5-hydroxytryptamine 2C receptor,203,590,,0.966935,0.702
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Muscarinic acetylcholine receptor M2,210,617,,0.978576,0.738
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Alpha-2B adrenergic receptor,214,629,,0.97192,0.722
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Alpha-1B adrenergic receptor,216,632,,0.948844,0.786
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Sodium-dependent dopamine transporter,239,713,,0.95405,0.744
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Beta-2 adrenergic receptor,261,766,,0.965944,0.77
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Alpha-1D adrenergic receptor,272,789,,0.918737,0.732
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Neuronal acetylcholine receptor subunit alpha-2,284,813,,0.909715,0.718
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Sodium-dependent serotonin transporter,290,824,,0.962272,0.75
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",D(2) dopamine receptor,292,831,,0.937877,0.714
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.834609,0.75
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",5-hydroxytryptamine 1B receptor,310,885,,0.958843,0.71
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Leukotriene A-4 hydrolase,521,3060,,0.867627,0.72
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",Amine oxidase [flavin-containing] B,565,3939,,0.895667,0.724
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol","Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,,0.877032,0.73
9161,MOL009161,"(1R)-6-methoxy-1,2-dimethyl-3,4-dihydro-1H-isoquinolin-7-ol",cAMP-dependent protein kinase inhibitor alpha,3586,6264,,0.820691,0.716
9162,MOL009162,N-Methylheliamine,Prostaglandin G/H synthase 1,6,20,,0.814369,0.766
9162,MOL009162,N-Methylheliamine,Dopamine D1 receptor,7,23,,0.927466,0.736
9162,MOL009162,N-Methylheliamine,Muscarinic acetylcholine receptor M3,16,51,,0.963349,0.786
