molecule_ID,MOL_ID,file_ID,molecule_name,ob,mw,alogp,caco2,bbb,halflife,hdon,hacc,dl,FASA
3971,MOL003971,lbh_wzy_Molecule196.mol2,Threonin,73.5156836069,119.140,-1.111,-0.86671,-2.55883,11.4172,4,4,0.012819,0.29859686
41,MOL000041,fyp_bz_Molecule31.mol2,PHA,41.6178844433,165.210,0.955,0.36023,0.21788,4.61834,3,3,0.036077,0
42,MOL000042,fyp_bz_Molecule32.mol2,LPG,87.69200501,89.110,-0.601,-0.34365,-0.76534,11.5838,3,3,0.0059892,0
4668,MOL004668,lh_ch_Molecule2928.mol2,GLB,47.7111626722,180.180,-2.513,-1.89388,-4.40688,11.0015,5,6,0.044678,0.27657315
50,MOL000050,fyp_bz_Molecule40.mol2,GLY,48.7371354815,75.080,-0.978,-0.55597,-1.02919,11.946,3,3,0.0033178,0
52,MOL000052,fyp_bz_Molecule42.mol2,Gulutamine,6.65591856909,147.150,-0.924,-1.05342,-1.97001,,4,5,0.021387,0
53,MOL000053,fyp_bz_Molecule43.mol2,Methose,1.67735504787,180.180,-2.693,-1.80248,-4.58177,,5,6,0.034399,0
5367,MOL005367,lh_rs_Molecule2460.mol2,GUP,43.0427489488,180.180,-2.513,-1.81672,-4.46096,11.101592,5,6,0.044671,0.25789663
54,MOL000054,fyp_bz_Molecule44.mol2,L-,47.64200167,174.240,-1.107,-0.49475,-1.03774,0.853607,7,6,0.031878,0
5427,MOL005427,lh_sy_Molecule3083.mol2,(24S)-belta-Methyl cholest-8(14)-enol,7.32569781411,400.760,7.822,1.25388,0.99102,,1,1,0.71676,0.22358857
5428,MOL005428,lh_sy_Molecule3084.mol2,(24S)-belta-Methyl cholestanol,25.8095242966,402.780,7.878,1.28981,0.98355,,1,1,0.71266,0.21762806
5429,MOL005429,lh_sy_Molecule3085.mol2,hancinol,64.0132680992,372.500,2.464,0.53368,0.17190,4.056839,1,5,0.37314,0.24655533
5430,MOL005430,lh_sy_Molecule3087.mol2,hancinone C,59.0459344422,400.510,3.344,0.74216,0.05505,4.142695,0,6,0.38965,0.18930809
5431,MOL005431,lh_sy_Molecule3091.mol2,Crotepoxide,27.0184232048,362.360,0.587,0.07626,-0.10156,,0,8,0.43858,0.31389272
5432,MOL005432,lh_sy_Molecule3092.mol2,ABK,63.6722211334,264.350,1.996,0.12641,-0.20500,5.510747,2,4,0.12727,0.34759873
5433,MOL005433,lh_sy_Molecule3093.mol2,"(3S,8S,9S,10R,13R,14S,17R)-17-[(2R,5S)-5-ethyl-6-methylhept-6-en-2-yl]-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",7.56035171887,412.770,7.888,1.33476,0.93060,,1,1,0.7581,0.24605367
5434,MOL005434,lh_sy_Molecule3095.mol2,24-Methylcholest-5-enyl-3belta-O-glucopyranoside,20.4913230445,562.920,5.881,-0.16629,-0.92199,,4,6,0.66575,0.21993303
5435,MOL005435,lh_sy_Molecule3095_qt.mol2,24-Methylcholest-5-enyl-3belta-O-glucopyranoside_qt,37.5768178856,400.760,7.628,1.33061,0.95549,4.905825,1,1,0.71653,0.2231788
5436,MOL005436,lh_sy_Molecule3096.mol2,"24-Methylcholesta-5,7,22-trien-ebelta-ol",18.2242640819,396.720,6.933,1.32870,0.88779,,1,1,0.72454,0.24619728
5437,MOL005437,lh_sy_Molecule3098.mol2,"(2S,3S,3aR)-3a-allyl-2-(1,3-benzodioxol-5-yl)-5-methoxy-3-methyl-2,3-dihydrobenzofuran-6-one",3.22759474723,340.400,2.399,0.75232,0.41922,,0,5,0.43207,0.30746621
5438,MOL005438,lh_sy_Molecule3099.mol2,campesterol,37.5768178856,400.760,7.628,1.34459,0.94546,4.832037,1,1,0.71488,0.22386885
5439,MOL005439,lh_sy_Molecule3100.mol2,Ostreasterol,13.6153873098,398.740,7.432,1.31409,0.87652,,1,1,0.72038,0.23951633
5440,MOL005440,lh_sy_Molecule3101.mol2,Isofucosterol,43.77639556,412.770,7.834,1.36229,0.97011,5.180923,1,1,0.7576,0.23940164
5441,MOL005441,lh_sy_Molecule3102.mol2,BGC,48.086149243,180.180,-2.513,-2.01573,-4.68263,11.1291,5,6,0.044665,0.30536729
5442,MOL005442,lh_sy_Molecule3103.mol2,LDP,74.3994971065,153.200,0.722,0.29689,-0.20989,1.836679,4,3,0.031027,0.33662888
5443,MOL005443,lh_sy_Molecule3105.mol2,Batatasin I,23.7044563806,284.330,3.330,1.06251,0.51618,,1,4,0.26599,0.27887309
5444,MOL005444,lh_sy_Molecule3114.mol2,3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol,3.7500667664,244.310,3.710,1.02514,0.27523,,2,3,0.12242,0.3503325
298,MOL000298,fyp_fl_Molecule178.mol2,ergosterol,14.2909138114,396.720,6.933,1.46569,1.04346,,1,1,0.72328,0
5446,MOL005446,lh_sy_Molecule3120.mol2,Batatasin IV,82.7618137896,244.310,3.710,1.09087,0.70114,7.025195,2,3,0.12249,0.33447546
5447,MOL005447,lh_sy_Molecule3121.mol2,L-Xyl,40.4370998106,150.150,-2.173,-1.25740,-1.77868,11.1017,4,5,0.022128,0.31431884
5448,MOL005448,lh_sy_Molecule3122.mol2,Leucinum,72.9188817674,131.200,0.631,-0.04940,-0.36602,11.410692,3,3,0.014057,0.29458293
5449,MOL005449,lh_sy_Molecule3123.mol2,h-Met-h,70.8663394222,149.240,-0.273,0.05672,-0.17250,11.694892,3,3,0.013018,0.37392509
5450,MOL005450,lh_sy_Molecule3130.mol2,cholestanol,25.6336234279,388.750,7.626,1.30038,0.98764,,1,1,0.67472,0.20248945
5451,MOL005451,lh_sy_Molecule3131.mol2,holest-7-enol,11.8064681536,386.730,7.376,1.31681,1.00335,,1,1,0.67817,0.21697013
449,MOL000449,fyp_htp_Molecule484.mol2,Stigmasterol,43.8298515785,412.770,7.640,1.44458,1.00045,5.574595,1,1,0.75665,0.21679397
5453,MOL005453,lh_sy_Molecule3133.mol2,phytic acid,4.78050745727,660.060,-7.926,-5.71462,-12.04259,,12,24,0.49848,0.48859677
5454,MOL005454,lh_sy_Molecule3136.mol2,(S)-Allantoin,106.6792614,158.140,-1.765,-0.81776,-0.97616,11.3367,5,7,0.033656,0.36337861
5455,MOL005455,lh_sy_Molecule3137.mol2,(-)-ABA,31.788497409,264.350,1.996,0.06151,-0.26076,5.610087,2,4,0.12727,0.34482944
5456,MOL005456,lh_sy_Molecule3142.mol2,Deltoside,10.0704760282,1063.330,-1.935,-3.67490,-4.43096,,13,23,0.014348,0.20671432
5457,MOL005457,lh_sy_Molecule3142_qt.mol2,Deltoside_qt,10.3604829415,430.690,4.165,0.26916,-0.27616,,2,4,0.78231,0.23632979
5458,MOL005458,lh_sy_Molecule3145_qt.mol2,Dioscoreside C_qt,36.3822873812,444.720,3.964,0.38532,-0.43812,5.489707,2,4,0.87051,0.19126822
5459,MOL005459,lh_sy_Molecule3147.mol2,Diosgenin-3-O-beta-D-glucopyranoside,7.94191070942,576.850,2.887,-0.58968,-1.39167,,4,8,0.28771,0.19682533
546,MOL000546,fyp_ltj_Molecule110.mol2,diosgenin,80.8779249091,414.690,4.634,0.81998,0.27383,4.137054,1,3,0.80979,0.19077273
5460,MOL005460,lh_sy_Molecule3147_qt.mol2,ophipogonin D_qt,15.8427292412,414.690,4.634,0.79831,0.20920,,1,3,0.80993,0.19966212
5461,MOL005461,lh_sy_Molecule3148.mol2,Doradexanthin,38.1557504756,584.960,8.725,0.51567,-1.19296,4.129956,2,3,0.53662,0.33748963
5462,MOL005462,lh_sy_Molecule3150.mol2,Methylcimicifugoside,46.3126892492,688.940,1.972,-0.57556,-1.59229,15.429938,3,11,0.091883,0.22744678
5463,MOL005463,lh_sy_Molecule3150_qt.mol2,Methylcimicifugoside_qt,31.6934852464,556.810,3.208,0.20871,-0.40946,11.292875,1,7,0.23655,0.2319219
5464,MOL005464,lh_sy_Molecule3151.mol2,"(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione",24.4759749475,316.480,3.057,0.22961,0.03816,,1,3,0.31288,0.35711864
5465,MOL005465,lh_sy_Molecule3155.mol2,AIDS180907,45.3283593344,394.450,4.806,0.73263,-0.00015,14.863202,3,6,0.77301,0.26999709
5466,MOL005466,lh_sy_Molecule3156.mol2,"1,3,6-trihydroxy-8-(3-hydroxy-3-methyl-butyl)-7-methoxy-2-(3-methylbut-2-enyl)xanthone",0.981135590623,428.520,4.758,0.45794,-0.14264,,4,7,0.67658,0.24453998
55,MOL000055,fyp_bz_Molecule45.mol2,L-Lysin,29.3325621817,146.220,-0.680,-0.66241,-1.44013,,5,4,0.018179,0
56,MOL000056,fyp_bz_Molecule46.mol2,DTY,57.5545947054,181.210,0.688,-0.10054,-0.48594,0.964133,4,4,0.046654,0
61,MOL000061,fyp_bz_Molecule50.mol2,Prolinum,77.5746812914,115.150,-0.057,0.22374,0.28935,11.1341,2,3,0.014161,0
628,MOL000628,fyp_qft_Molecule128.mol2,darutoside,21.3181738714,574.930,5.893,-0.26116,-0.95742,,4,6,0.63003,0.22042845
65,MOL000065,fyp_bz_Molecule55.mol2,ASI,79.7370198521,133.120,-1.245,-1.02271,-1.53500,11.375,4,5,0.017132,0
67,MOL000067,fyp_bz_Molecule57.mol2,L-Valin,53.3298055291,117.170,0.242,0.04105,-0.14396,11.3439,3,3,0.011914,0
68,MOL000068,fyp_bz_Molecule58.mol2,L-Ile,59.0513730242,131.200,0.699,0.05945,-0.10820,11.206,3,3,0.015008,0
71,MOL000071,fyp_bz_Molecule60.mol2,Istidina,53.1753062753,155.180,-1.015,-0.25034,-0.39524,-5.717124,4,4,0.029475,0
953,MOL000953,hc_jh_Molecule21.mol2,CLR,37.8738975447,386.730,7.376,1.43101,1.12678,4.518834,1,1,0.67677,0.19867201
