molecule_ID,MOL_ID,molecule_name,target_name,target_ID,drugbank_ID,validated,SVM_score,RF_score
388,MOL000388,gamma-aminobutyric acid,Bacillolysin,1961,2457,,0.831131,0.728
388,MOL000388,gamma-aminobutyric acid,"2-hydroxy-6-oxo-7-methylocta-2,4-dienoate hydrolase",2230,4674,,0.899947,0.71
388,MOL000388,gamma-aminobutyric acid,1-aminocyclopropane-1-carboxylate deaminase,2235,2518,,0.89537,0.7
388,MOL000388,gamma-aminobutyric acid,"Glycine amidinotransferase, mitochondrial",3553,383,,0.923226,0.76
388,MOL000388,gamma-aminobutyric acid,Trypsin-3,3952,2886,,0.890945,0.744
388,MOL000388,gamma-aminobutyric acid,"4-aminobutyrate aminotransferase, mitochondrial",92,280,,0.92242,0.71
388,MOL000388,gamma-aminobutyric acid,mRNA of PKA Catalytic Subunit C-alpha,699,6263,,0.82601,0.708
388,MOL000388,gamma-aminobutyric acid,Alcohol dehydrogenase 1A,729,251,,0.81093,0.744
388,MOL000388,gamma-aminobutyric acid,Haloalkane dehalogenase,2020,2281,,0.93151,0.7
388,MOL000388,gamma-aminobutyric acid,Interleukin-6,351,1159,validated,,
388,MOL000388,gamma-aminobutyric acid,Transitional endoplasmic reticulum ATPase,4575,h001,validated,,
388,MOL000388,gamma-aminobutyric acid,Sodium- and chloride-dependent GABA transporter 1,89,276,validated,,
3969,MOL003969,L-Serin,Prostaglandin G/H synthase 1,6,20,,0.87449,0.732
3969,MOL003969,L-Serin,S-adenosylmethionine decarboxylase proenzyme,40,113,,0.89637,0.708
3969,MOL003969,L-Serin,"4-aminobutyrate aminotransferase, mitochondrial",92,280,,0.9069,0.748
3969,MOL003969,L-Serin,Glutamate [NMDA] receptor subunit zeta-1,137,401,,0.89329,0.738
3969,MOL003969,L-Serin,Kynureninase,148,435,,0.91621,0.712
3969,MOL003969,L-Serin,Glycine receptor alpha-1 chain,169,482,,0.90973,0.782
3969,MOL003969,L-Serin,"Aspartate aminotransferase, cytoplasmic",202,586,,0.88868,0.722
3969,MOL003969,L-Serin,Proto-oncogene tyrosine-protein kinase SRC,319,933,,0.87903,0.742
3969,MOL003969,L-Serin,"Glycogen phosphorylase, muscle form",350,1152,,0.8643,0.702
3969,MOL003969,L-Serin,Cathepsin D,363,1243,,0.87406,0.728
3969,MOL003969,L-Serin,Cholinesterase,559,3923,,0.93076,0.718
3969,MOL003969,L-Serin,Xanthine dehydrogenase/oxidase,568,3947,,0.84559,0.71
3969,MOL003969,L-Serin,Alcohol dehydrogenase 1B,726,444,,0.81333,0.74
3969,MOL003969,L-Serin,Alcohol dehydrogenase 1C,727,517,,0.86714,0.74
3969,MOL003969,L-Serin,Cytochrome P450-cam,1143,2298,,0.90833,0.728
3969,MOL003969,L-Serin,Aspartate aminotransferase,1161,2249,,0.88856,0.738
3969,MOL003969,L-Serin,Ferrichrome-iron receptor,1306,2427,,0.96586,0.742
3969,MOL003969,L-Serin,Histidinol dehydrogenase,1309,3191,,0.85913,0.73
3969,MOL003969,L-Serin,Adenylosuccinate synthetase,1458,2632,,0.93007,0.728
3969,MOL003969,L-Serin,Alanine racemase,1591,2453,,0.9215,0.71
3969,MOL003969,L-Serin,Gag-Pol polyprotein,1620,2237,,0.83686,0.702
3969,MOL003969,L-Serin,D-alanyl-D-alanine carboxypeptidase,1669,2461,,0.88077,0.724
3969,MOL003969,L-Serin,Monomeric sarcosine oxidase,1940,2380,,0.9108,0.714
3969,MOL003969,L-Serin,Bacillolysin,1961,2457,,0.92071,0.758
3969,MOL003969,L-Serin,Dihydroxyacetone kinase,1992,2397,,0.93484,0.708
3969,MOL003969,L-Serin,"2-hydroxy-6-oxo-7-methylocta-2,4-dienoate hydrolase",2230,4674,,0.93986,0.728
3969,MOL003969,L-Serin,1-aminocyclopropane-1-carboxylate deaminase,2235,2518,,0.95401,0.756
3969,MOL003969,L-Serin,Methylmalonyl-CoA carboxyltransferase 5S subunit,2479,2983,,0.95567,0.708
3969,MOL003969,L-Serin,"Aspartate aminotransferase, mitochondrial",2874,426,,0.81576,0.704
3969,MOL003969,L-Serin,Serine--pyruvate aminotransferase,3031,349,,0.92627,0.732
3969,MOL003969,L-Serin,Cystathionine gamma-lyase,3190,868,,0.86821,0.722
3969,MOL003969,L-Serin,"Seryl-tRNA synthetase, cytoplasmic",3544,72,,0.89481,0.708
3969,MOL003969,L-Serin,"Glycine amidinotransferase, mitochondrial",3553,383,,0.9287,0.76
3969,MOL003969,L-Serin,"Cysteine desulfurase, mitochondrial",3635,169,,0.84031,0.734
3969,MOL003969,L-Serin,Proton-coupled amino acid transporter 1,3660,593,,0.87828,0.708
3969,MOL003969,L-Serin,"NAD-dependent malic enzyme, mitochondrial",3826,166,,0.90206,0.742
3969,MOL003969,L-Serin,"NADP-dependent malic enzyme, mitochondrial",3853,363,,0.93561,0.714
3969,MOL003969,L-Serin,L-serine dehydratase,3872,184,,0.90215,0.7
3969,MOL003969,L-Serin,Trypsin-3,3952,2886,,0.92171,0.706
3969,MOL003969,L-Serin,Aldose reductase,288,822,,0.82766,0.716
3969,MOL003969,L-Serin,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.83145,0.736
3969,MOL003969,L-Serin,Alcohol dehydrogenase 1A,729,251,,0.80431,0.71
3969,MOL003969,L-Serin,Formate dehydrogenase H,1326,2638,,0.80054,0.706
3969,MOL003969,L-Serin,Formate acetyltransferase 1,1353,3178,,0.80309,0.724
3969,MOL003969,L-Serin,2-isopropylmalate synthase,2223,3179,,0.98125,0.7
3969,MOL003969,L-Serin,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264,,0.82061,0.732
3969,MOL003969,L-Serin,Growth-inhibiting protein 18,2290,3877,,0.92182,0.708
3969,MOL003969,L-Serin,Pyruvate kinase isozymes M1/M2,2986,98,,0.81828,0.706
3969,MOL003969,L-Serin,Alanine aminotransferase 1,3145,735,,0.85495,0.712
3969,MOL003969,L-Serin,"Alanine--glyoxylate aminotransferase 2, mitochondrial",3427,114,,0.82043,0.722
3969,MOL003969,L-Serin,"Ornithine aminotransferase, mitochondrial",164,472,,0.93688,0.706
3969,MOL003969,L-Serin,Phosphonoacetaldehyde hydrolase,1060,5363,,0.94028,0.7
3969,MOL003969,L-Serin,Beta-galactosidase,1173,2592,,0.81863,0.706
3969,MOL003969,L-Serin,Glucose--fructose oxidoreductase,2269,2826,,0.80649,0.714
3969,MOL003969,L-Serin,Phosphotriesterase,2652,5742,,0.94518,0.704
3969,MOL003969,L-Serin,Malonamidase E2,2859,4600,,0.94414,0.702
3969,MOL003969,L-Serin,Triosephosphate isomerase,3797,6346,,0.93706,0.708
3971,MOL003971,Threonin,Prostaglandin G/H synthase 1,6,20,,0.87083,0.726
3971,MOL003971,Threonin,"Nitric-oxide synthase, brain",28,76,,0.80502,0.728
3971,MOL003971,Threonin,"4-aminobutyrate aminotransferase, mitochondrial",92,280,,0.92848,0.75
3971,MOL003971,Threonin,Glycine receptor alpha-1 chain,169,482,,0.9091,0.742
3971,MOL003971,Threonin,"Aspartate aminotransferase, cytoplasmic",202,586,,0.94184,0.726
3971,MOL003971,Threonin,"mRNA of Protein-tyrosine phosphatase, non-receptor type 1",229,687,,0.85558,0.726
3971,MOL003971,Threonin,Branched chain amino acid-dependent aminotransferase,275,795,,0.95476,0.72
3971,MOL003971,Threonin,Aldose reductase,288,822,,0.92132,0.7
3971,MOL003971,Threonin,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.91486,0.734
3971,MOL003971,Threonin,Proto-oncogene tyrosine-protein kinase SRC,319,933,,0.83265,0.718
3971,MOL003971,Threonin,Cathepsin D,363,1243,,0.91234,0.708
3971,MOL003971,Threonin,Cholinesterase,559,3923,,0.95684,0.734
3971,MOL003971,Threonin,Alcohol dehydrogenase 1B,726,444,,0.85552,0.702
3971,MOL003971,Threonin,Alcohol dehydrogenase 1C,727,517,,0.89045,0.71
3971,MOL003971,Threonin,Cytochrome P450-cam,1143,2298,,0.95916,0.718
3971,MOL003971,Threonin,Aspartate aminotransferase,1161,2249,,0.90869,0.718
3971,MOL003971,Threonin,Ferrichrome-iron receptor,1306,2427,,0.98255,0.74
3971,MOL003971,Threonin,Adenylosuccinate synthetase,1458,2632,,0.95245,0.706
3971,MOL003971,Threonin,D-alanyl-D-alanine carboxypeptidase,1669,2461,,0.88137,0.704
3971,MOL003971,Threonin,Bacillolysin,1961,2457,,0.96701,0.762
3971,MOL003971,Threonin,1-aminocyclopropane-1-carboxylate deaminase,2235,2518,,0.96215,0.73
3971,MOL003971,Threonin,Growth-inhibiting protein 18,2290,3877,,0.9491,0.7
3971,MOL003971,Threonin,"Aspartate aminotransferase, mitochondrial",2874,426,,0.87811,0.706
3971,MOL003971,Threonin,Serine--pyruvate aminotransferase,3031,349,,0.91675,0.71
3971,MOL003971,Threonin,Cystathionine gamma-lyase,3190,868,,0.93661,0.72
3971,MOL003971,Threonin,"Glycine amidinotransferase, mitochondrial",3553,383,,0.95259,0.732
3971,MOL003971,Threonin,"NAD-dependent malic enzyme, mitochondrial",3826,166,,0.90265,0.73
3971,MOL003971,Threonin,"Threonyl-tRNA synthetase, cytoplasmic",3934,261,,0.90588,0.702
3971,MOL003971,Threonin,Glutamate [NMDA] receptor subunit zeta-1,137,401,,0.93583,0.702
3971,MOL003971,Threonin,Prostaglandin G/H synthase 2,94,290,,0.81783,0.708
3971,MOL003971,Threonin,Beta-galactosidase,1173,2592,,0.89937,0.7
3971,MOL003971,Threonin,Formate acetyltransferase 1,1353,3178,,0.84678,0.704
41,MOL000041,PHA,Prostaglandin G/H synthase 1,6,20,,0.89587,0.744
41,MOL000041,PHA,Thrombin,17,54,,0.93763,0.83
41,MOL000041,PHA,Muscarinic acetylcholine receptor M1,38,103,,0.80025,0.738
41,MOL000041,PHA,Beta-1 adrenergic receptor,63,193,,0.87543,0.738
41,MOL000041,PHA,Sodium channel protein type 5 subunit alpha,70,220,,0.80962,0.702
41,MOL000041,PHA,Prostaglandin G/H synthase 2,94,290,,0.9157,0.826
41,MOL000041,PHA,"Nitric-oxide synthase, endothelial",95,291,,0.92853,0.792
41,MOL000041,PHA,Alpha-2A adrenergic receptor,105,318,,0.92068,0.724
41,MOL000041,PHA,Alpha-2C adrenergic receptor,126,378,,0.85939,0.742
41,MOL000041,PHA,Acetylcholinesterase,165,474,,0.86666,0.744
41,MOL000041,PHA,Sodium-dependent noradrenaline transporter,186,540,,0.89022,0.714
41,MOL000041,PHA,Alpha-1A adrenergic receptor,191,556,,0.87469,0.722
41,MOL000041,PHA,Alpha-1B adrenergic receptor,216,632,,0.82739,0.732
41,MOL000041,PHA,Sodium-dependent dopamine transporter,239,713,,0.8903,0.738
41,MOL000041,PHA,Beta-2 adrenergic receptor,261,766,,0.87363,0.756
41,MOL000041,PHA,Dipeptidyl peptidase IV,332,952,,0.9074,0.738
41,MOL000041,PHA,Beta-lactamase,499,2478,,0.91809,0.74
41,MOL000041,PHA,Amine oxidase [flavin-containing] B,565,3939,,0.96835,0.756
41,MOL000041,PHA,Lysozyme,1172,2300,,0.90533,0.7
41,MOL000041,PHA,Thermolysin,1179,6285,,0.90535,0.7
41,MOL000041,PHA,Amine oxidase [flavin-containing] A,566,3941,,0.965287,0.706
41,MOL000041,PHA,Gag-Pol polyprotein,1620,2237,,0.929016,0.708
41,MOL000041,PHA,Chymotrypsinogen B,1696,6011,,0.889275,0.702
41,MOL000041,PHA,Dopamine D1 receptor,7,23,,0.85296,0.7
41,MOL000041,PHA,Alpha-2B adrenergic receptor,214,629,,0.90214,0.702
42,MOL000042,LPG,Prostaglandin G/H synthase 1,6,20,,0.9546,0.76
42,MOL000042,LPG,"Succinate semialdehyde dehydrogenase, mitochondrial",59,170,,0.95574,0.712
42,MOL000042,LPG,"4-aminobutyrate aminotransferase, mitochondrial",92,280,,0.93586,0.784
42,MOL000042,LPG,DNA polymerase (HSV),111,338,,0.90033,0.708
42,MOL000042,LPG,Glutamate [NMDA] receptor subunit zeta-1,137,401,,0.91989,0.726
42,MOL000042,LPG,Kynureninase,148,435,,0.91563,0.744
42,MOL000042,LPG,Glycine receptor alpha-1 chain,169,482,,0.94857,0.81
42,MOL000042,LPG,"Aspartate aminotransferase, cytoplasmic",202,586,,0.85506,0.738
42,MOL000042,LPG,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.83798,0.756
42,MOL000042,LPG,Proto-oncogene tyrosine-protein kinase SRC,319,933,,0.93268,0.754
42,MOL000042,LPG,"Glycogen phosphorylase, muscle form",350,1152,,0.90504,0.708
42,MOL000042,LPG,Cathepsin D,363,1243,,0.92897,0.74
42,MOL000042,LPG,Neutrophil collagenase,468,2154,,0.82669,0.724
42,MOL000042,LPG,Macrophage metalloelastase,476,2203,,0.84272,0.708
42,MOL000042,LPG,Cholinesterase,559,3923,,0.95628,0.744
42,MOL000042,LPG,Xanthine dehydrogenase/oxidase,568,3947,,0.90593,0.72
42,MOL000042,LPG,Alcohol dehydrogenase 1B,726,444,,0.86839,0.802
42,MOL000042,LPG,Alcohol dehydrogenase 1C,727,517,,0.90579,0.822
42,MOL000042,LPG,Alcohol dehydrogenase 1A,729,251,,0.81913,0.766
42,MOL000042,LPG,Arginase-1,730,315,,0.82377,0.712
42,MOL000042,LPG,Catalase,735,2230,,0.88355,0.714
42,MOL000042,LPG,Ribonucleoside-diphosphate reductase large subunit,749,360,,0.86279,0.714
42,MOL000042,LPG,Pyruvate kinase isozymes R/L,755,52,,0.90269,0.702
42,MOL000042,LPG,Cytochrome P450-cam,1143,2298,,0.88972,0.748
42,MOL000042,LPG,Aspartate aminotransferase,1161,2249,,0.91433,0.748
42,MOL000042,LPG,Beta-galactosidase,1173,2592,,0.80676,0.736
42,MOL000042,LPG,Ferrichrome-iron receptor,1306,2427,,0.96781,0.742
42,MOL000042,LPG,Histidinol dehydrogenase,1309,3191,,0.90929,0.734
42,MOL000042,LPG,Formate acetyltransferase 1,1353,3178,,0.85583,0.744
42,MOL000042,LPG,Adenylosuccinate synthetase,1458,2632,,0.9397,0.736
42,MOL000042,LPG,Alanine racemase,1591,2453,,0.93647,0.736
42,MOL000042,LPG,Gag-Pol polyprotein,1620,2237,,0.8935,0.76
42,MOL000042,LPG,D-alanyl-D-alanine carboxypeptidase,1669,2461,,0.91373,0.732
42,MOL000042,LPG,Monomeric sarcosine oxidase,1940,2380,,0.91309,0.732
42,MOL000042,LPG,Bacillolysin,1961,2457,,0.90518,0.772
42,MOL000042,LPG,Dihydroxyacetone kinase,1992,2397,,0.94933,0.746
42,MOL000042,LPG,Haloalkane dehalogenase,2020,2281,,0.92712,0.724
42,MOL000042,LPG,2-isopropylmalate synthase,2223,3179,,0.97944,0.718
42,MOL000042,LPG,"2-hydroxy-6-oxo-7-methylocta-2,4-dienoate hydrolase",2230,4674,,0.94989,0.76
42,MOL000042,LPG,1-aminocyclopropane-1-carboxylate deaminase,2235,2518,,0.95686,0.746
42,MOL000042,LPG,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264,,0.82336,0.76
42,MOL000042,LPG,Growth-inhibiting protein 18,2290,3877,,0.86594,0.714
42,MOL000042,LPG,Methylmalonyl-CoA carboxyltransferase 5S subunit,2479,2983,,0.96292,0.706
42,MOL000042,LPG,Coagulation factor XIII A chain,2873,6,,0.90685,0.714
42,MOL000042,LPG,"Aspartate aminotransferase, mitochondrial",2874,426,,0.83637,0.722
42,MOL000042,LPG,Pyruvate kinase isozymes M1/M2,2986,98,,0.85878,0.738
42,MOL000042,LPG,Serine--pyruvate aminotransferase,3031,349,,0.94333,0.756
42,MOL000042,LPG,Alanine aminotransferase 1,3145,735,,0.9205,0.758
42,MOL000042,LPG,Cystathionine gamma-lyase,3190,868,,0.86318,0.754
42,MOL000042,LPG,"Alanine--glyoxylate aminotransferase 2, mitochondrial",3427,114,,0.92184,0.778
42,MOL000042,LPG,NADP-dependent malic enzyme,3528,666,,0.96332,0.72
42,MOL000042,LPG,"Alanyl-tRNA synthetase, cytoplasmic",3543,323,,0.91278,0.746
42,MOL000042,LPG,"Glycine amidinotransferase, mitochondrial",3553,383,,0.95737,0.776
42,MOL000042,LPG,"Cysteine desulfurase, mitochondrial",3635,169,,0.93802,0.748
42,MOL000042,LPG,Alanine--glyoxylate aminotransferase 2-like 2,3647,3899,,0.91723,0.718
42,MOL000042,LPG,Proton-coupled amino acid transporter 1,3660,593,,0.92645,0.738
42,MOL000042,LPG,L-lactate dehydrogenase A chain,3696,473,,0.92822,0.702
42,MOL000042,LPG,Triosephosphate isomerase,3797,6346,,0.90047,0.71
42,MOL000042,LPG,Glucose-6-phosphate isomerase,3824,2206,,0.8113,0.7
42,MOL000042,LPG,"NAD-dependent malic enzyme, mitochondrial",3826,166,,0.93189,0.766
42,MOL000042,LPG,SHMT2 protein,3840,3884,,0.87919,0.712
42,MOL000042,LPG,"NADP-dependent malic enzyme, mitochondrial",3853,363,,0.9652,0.74
42,MOL000042,LPG,L-lactate dehydrogenase B chain,3913,77,,0.89299,0.702
42,MOL000042,LPG,Trypsin-3,3952,2886,,0.94957,0.724
42,MOL000042,LPG,"Ornithine aminotransferase, mitochondrial",164,472,,0.923673,0.708
42,MOL000042,LPG,UDP-glucose 4-epimerase,511,2762,,0.921171,0.7
42,MOL000042,LPG,M-phase inducer phosphatase 2,525,3105,,0.801246,0.734
42,MOL000042,LPG,Elastase 1,698,6260,,0.93915,0.706
42,MOL000042,LPG,Phosphonoacetaldehyde hydrolase,1060,5363,,0.937982,0.71
42,MOL000042,LPG,Fumarate hydratase class II,1269,3486,,0.88319,0.7
42,MOL000042,LPG,Phosphotriesterase,2652,5742,,0.941863,0.706
42,MOL000042,LPG,"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",3755,575,,0.908072,0.7
4668,MOL004668,GLB,Prostaglandin G/H synthase 1,6,20,,0.95348,0.778
4668,MOL004668,GLB,"Nitric-oxide synthase, brain",28,76,,0.93609,0.724
4668,MOL004668,GLB,Arachidonate 5-lipoxygenase,88,275,,0.95208,0.706
4668,MOL004668,GLB,Prostaglandin G/H synthase 2,94,290,,0.96079,0.776
4668,MOL004668,GLB,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.99499,0.7
4668,MOL004668,GLB,Glutamate [NMDA] receptor subunit epsilon 1,295,837,,0.93488,0.71
4668,MOL004668,GLB,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.98981,0.722
4668,MOL004668,GLB,"Glycogen phosphorylase, muscle form",350,1152,,0.94544,0.722
4668,MOL004668,GLB,Cathepsin D,363,1243,,0.97135,0.73
4668,MOL004668,GLB,Lactotransferrin,390,1439,,0.97055,0.702
4668,MOL004668,GLB,Cholinesterase,559,3923,,0.97618,0.702
4668,MOL004668,GLB,Pancreatic alpha-amylase,622,4513,,0.98914,0.716
4668,MOL004668,GLB,Lactase-phlorizin hydrolase,719,6847,,0.99058,0.728
4668,MOL004668,GLB,Cytochrome P450-cam,1143,2298,,0.9808,0.72
4668,MOL004668,GLB,Beta-galactosidase,1173,2592,,0.98237,0.724
4668,MOL004668,GLB,Ig gamma-1 chain C region,1201,4785,,0.98317,0.778
4668,MOL004668,GLB,Ig gamma-2 chain C region,1202,6307,,0.97036,0.75
4668,MOL004668,GLB,Neuraminidase,1301,2676,,0.99116,0.72
4668,MOL004668,GLB,Ferrichrome-iron receptor,1306,2427,,0.99712,0.764
4668,MOL004668,GLB,Cyclomaltodextrin glucanotransferase,1850,2293,,0.99265,0.726
4668,MOL004668,GLB,"Mannosyl-oligosaccharide alpha-1,2-mannosidase",1863,3258,,0.98522,0.706
4668,MOL004668,GLB,Beta-amylase,1902,3365,,0.98283,0.71
4668,MOL004668,GLB,Endoglucanase F,1912,2440,,0.98802,0.724
4668,MOL004668,GLB,Endoglucanase G,1913,2802,,0.9957,0.752
4668,MOL004668,GLB,Bacillolysin,1961,2457,,0.99774,0.72
4668,MOL004668,GLB,"Mannan endo-1,4-beta-mannosidase",2012,3480,,0.99021,0.724
4668,MOL004668,GLB,Hyaluronate lyase,2373,2485,,0.9805,0.702
4668,MOL004668,GLB,Chondroitinase AC,2396,2581,,0.97949,0.724
4668,MOL004668,GLB,"Glycogen phosphorylase, liver form",2918,10,,0.92398,0.702
4668,MOL004668,GLB,Prostatic acid phosphatase,2998,1859,,0.97037,0.716
4668,MOL004668,GLB,Glutamate receptor 2,3216,921,,0.97345,0.718
4668,MOL004668,GLB,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.97689,0.702
4668,MOL004668,GLB,"Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase",3504,2577,,0.98273,0.702
4668,MOL004668,GLB,Alpha-mannosidase 2,3786,5983,,0.98853,0.74
50,MOL000050,GLY,Prostaglandin G/H synthase 1,6,20,,0.9869,0.754
50,MOL000050,GLY,"Nitric-oxide synthase, brain",28,76,,0.94678,0.768
50,MOL000050,GLY,"Aldehyde dehydrogenase, mitochondrial",49,147,,0.91844,0.712
50,MOL000050,GLY,"Succinate semialdehyde dehydrogenase, mitochondrial",59,170,,0.98635,0.722
50,MOL000050,GLY,"4-aminobutyrate aminotransferase, mitochondrial",92,280,,0.98251,0.784
50,MOL000050,GLY,Prostaglandin G/H synthase 2,94,290,,0.91797,0.742
