molecule_ID,MOL_ID,molecule_name,target_name,target_ID,drugbank_ID,validated,SVM_score,RF_score
1738,MOL001738,MLI,Aromatic-amino-acid aminotransferase,2216,2537,,0.907612,0.708
1738,MOL001738,MLI,1-aminocyclopropane-1-carboxylate deaminase,2235,2518,,0.939426,0.726
1738,MOL001738,MLI,Malonamidase E2,2859,4600,,0.906185,0.722
1738,MOL001738,MLI,Serine--pyruvate aminotransferase,3031,349,,0.886999,0.708
1738,MOL001738,MLI,Triosephosphate isomerase,3797,6346,,0.869839,0.706
1738,MOL001738,MLI,"NAD-dependent malic enzyme, mitochondrial",3826,166,,0.85563,0.736
1738,MOL001738,MLI,"NADP-dependent malic enzyme, mitochondrial",3853,363,,0.901527,0.702
1738,MOL001738,MLI,Prostaglandin G/H synthase 1,6,20,,0.80272,0.702
1738,MOL001738,MLI,Alcohol dehydrogenase 1B,726,444,,0.81605,0.768
1738,MOL001738,MLI,Histidinol dehydrogenase,1309,3191,,0.8718,0.72
1738,MOL001738,MLI,Adenylosuccinate synthetase,1458,2632,,0.91694,0.71
1738,MOL001738,MLI,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264,,0.80851,0.746
1818,MOL001818,Methyl palmitelaidate,Prostaglandin G/H synthase 1,6,20,,0.805093,0.75
1818,MOL001818,Methyl palmitelaidate,Retinoic acid receptor RXR-alpha,158,459,,0.956776,0.7
1818,MOL001818,Methyl palmitelaidate,Nuclear receptor coactivator 2,3276,6241,,0.881662,0.71
1818,MOL001818,Methyl palmitelaidate,Prostaglandin G/H synthase 2,94,290,,0.804849,0.75
1949,MOL001949,panaxynol,Prostaglandin G/H synthase 1,6,20,,0.883171,0.73
1949,MOL001949,panaxynol,Prostaglandin G/H synthase 2,94,290,,0.889739,0.748
1949,MOL001949,panaxynol,Retinoic acid receptor RXR-alpha,158,459,,0.861708,0.708
1949,MOL001949,panaxynol,Microtubule-associated protein 1B,4350,h001,validated,,
1949,MOL001949,panaxynol,Muscarinic acetylcholine receptor M1,38,103,validated,,
1965,MOL001965,Dauricine (8CI),Prostaglandin G/H synthase 2,94,290,,0.80372,0.832
1965,MOL001965,Dauricine (8CI),Carbonic anhydrase II,117,357,,0.897049,0.784
1965,MOL001965,Dauricine (8CI),Beta-lactamase,499,2478,,0.859848,0.724
1965,MOL001965,Dauricine (8CI),Amine oxidase [flavin-containing] B,565,3939,,0.938885,0.74
1965,MOL001965,Dauricine (8CI),Amine oxidase [flavin-containing] A,566,3941,,0.933888,0.718
1965,MOL001965,Dauricine (8CI),Lysozyme,1172,2300,,0.906558,0.734
1965,MOL001965,Dauricine (8CI),Bacillolysin,1961,2457,,0.875526,0.708
2121,MOL002121,"(1S,4E,8E,10R)-4,8,11,11-tetramethylbicyclo[8.1.0]undeca-4,8-diene",Prostaglandin G/H synthase 1,6,20,,0.93168,0.702
2121,MOL002121,"(1S,4E,8E,10R)-4,8,11,11-tetramethylbicyclo[8.1.0]undeca-4,8-diene",Prostaglandin G/H synthase 2,94,290,,0.952668,0.71
2121,MOL002121,"(1S,4E,8E,10R)-4,8,11,11-tetramethylbicyclo[8.1.0]undeca-4,8-diene",Muscarinic acetylcholine receptor M2,210,617,,0.948919,0.706
2121,MOL002121,"(1S,4E,8E,10R)-4,8,11,11-tetramethylbicyclo[8.1.0]undeca-4,8-diene",Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.977176,0.702
2121,MOL002121,"(1S,4E,8E,10R)-4,8,11,11-tetramethylbicyclo[8.1.0]undeca-4,8-diene",Cytochrome P450-cam,1143,2298,,0.891657,0.7
2121,MOL002121,"(1S,4E,8E,10R)-4,8,11,11-tetramethylbicyclo[8.1.0]undeca-4,8-diene",Nuclear receptor coactivator 2,3276,6241,,0.865014,0.708
2121,MOL002121,"(1S,4E,8E,10R)-4,8,11,11-tetramethylbicyclo[8.1.0]undeca-4,8-diene",Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.958992,0.7
2136,MOL002136,neocnidilide,Prostaglandin G/H synthase 2,94,290,,0.875796,0.804
2136,MOL002136,neocnidilide,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.876284,0.736
2136,MOL002136,neocnidilide,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,,0.855906,0.716
2136,MOL002136,neocnidilide,Sodium-dependent noradrenaline transporter,186,540,,0.855236,0.716
2136,MOL002136,neocnidilide,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.85514,0.708
2136,MOL002136,neocnidilide,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.92148,0.772
2136,MOL002136,neocnidilide,Glutamate receptor 2,3216,921,,0.87255,0.714
2136,MOL002136,neocnidilide,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.843531,0.732
2377,MOL002377,Kaempferol-3-arabofuranoside,Androgen receptor,48,146,,0.806877,0.728
2377,MOL002377,Kaempferol-3-arabofuranoside,Coagulation factor Xa,79,239,,0.844428,0.702
2377,MOL002377,Kaempferol-3-arabofuranoside,Prostaglandin G/H synthase 2,94,290,,0.913799,0.716
2377,MOL002377,Kaempferol-3-arabofuranoside,Coagulation factor VII,123,369,,0.868221,0.704
2377,MOL002377,Kaempferol-3-arabofuranoside,DNA topoisomerase II,287,817,,0.804244,0.726
2377,MOL002377,Kaempferol-3-arabofuranoside,Trypsin-1,2928,3176,,0.865963,0.708
2526,MOL002526,3691-11-0,Prostaglandin G/H synthase 1,6,20,,0.921712,0.71
2526,MOL002526,3691-11-0,Muscarinic acetylcholine receptor M1,38,103,,0.944903,0.71
2526,MOL002526,3691-11-0,Prostaglandin G/H synthase 2,94,290,,0.939045,0.744
2526,MOL002526,3691-11-0,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.970089,0.706
2526,MOL002526,3691-11-0,Retinoic acid receptor RXR-alpha,158,459,,0.888933,0.702
2526,MOL002526,3691-11-0,Sodium-dependent noradrenaline transporter,186,540,,0.934755,0.712
2526,MOL002526,3691-11-0,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.97437,0.722
2526,MOL002526,3691-11-0,Amine oxidase [flavin-containing] B,565,3939,,0.826682,0.716
2526,MOL002526,3691-11-0,Nuclear receptor coactivator 2,3276,6241,,0.864432,0.712
2526,MOL002526,3691-11-0,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.953565,0.7
2526,MOL002526,3691-11-0,Muscarinic acetylcholine receptor M3,16,51,,0.96354,0.71
2526,MOL002526,3691-11-0,Alpha-1A adrenergic receptor,191,556,,0.84647,0.704
2526,MOL002526,3691-11-0,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.97255,0.7
2526,MOL002526,3691-11-0,Muscarinic acetylcholine receptor M2,210,617,,0.95196,0.72
2526,MOL002526,3691-11-0,Alpha-1B adrenergic receptor,216,632,,0.91523,0.71
2526,MOL002526,3691-11-0,Cytochrome P450-cam,1143,2298,,0.86567,0.7
269,MOL000269,Elemicin,Muscarinic acetylcholine receptor M3,16,51,,0.802573,0.726
269,MOL000269,Elemicin,Muscarinic acetylcholine receptor M1,38,103,,0.828469,0.734
269,MOL000269,Elemicin,Sodium-dependent noradrenaline transporter,186,540,,0.829523,0.73
269,MOL000269,Elemicin,Sodium-dependent dopamine transporter,239,713,,0.845006,0.716
269,MOL000269,Elemicin,Beta-2 adrenergic receptor,261,766,,0.843861,0.718
269,MOL000269,Elemicin,Sodium-dependent serotonin transporter,290,824,,0.85971,0.708
269,MOL000269,Elemicin,Beta-1 adrenergic receptor,63,193,,0.865457,0.724
269,MOL000269,Elemicin,Prostaglandin G/H synthase 2,94,290,,0.802839,0.796
269,MOL000269,Elemicin,Alpha-2A adrenergic receptor,105,318,,0.877618,0.726
269,MOL000269,Elemicin,Alpha-2C adrenergic receptor,126,378,,0.820384,0.754
269,MOL000269,Elemicin,5-hydroxytryptamine 2A receptor,175,502,,0.862927,0.704
269,MOL000269,Elemicin,Alpha-1A adrenergic receptor,191,556,,0.881756,0.742
269,MOL000269,Elemicin,Muscarinic acetylcholine receptor M2,210,617,,0.949278,0.7
269,MOL000269,Elemicin,Alpha-2B adrenergic receptor,214,629,,0.912529,0.7
269,MOL000269,Elemicin,Alpha-1B adrenergic receptor,216,632,,0.894553,0.744
269,MOL000269,Elemicin,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.832041,0.73
269,MOL000269,Elemicin,Sodium channel protein type 5 subunit alpha,70,220,,0.81127,0.708
269,MOL000269,Elemicin,Leukotriene A-4 hydrolase,521,3060,,0.80713,0.7
269,MOL000269,Elemicin,Glutamate receptor 2,3216,921,,0.87248,0.7
269,MOL000269,Elemicin,Prostaglandin G/H synthase 1,6,20,,0.806828,0.766
269,MOL000269,Elemicin,5-hydroxytryptamine 1A receptor,106,320,,0.823522,0.7
269,MOL000269,Elemicin,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,,0.84498,0.702
2879,MOL002879,Diop,Sodium channel protein type 5 subunit alpha,70,220,,0.820175,0.702
2879,MOL002879,Diop,Beta-2 adrenergic receptor,261,766,,0.840626,0.704
2879,MOL002879,Diop,Muscarinic acetylcholine receptor M3,16,51,,0.821017,0.716
29,MOL000029,beta-Humulene,Prostaglandin G/H synthase 2,94,290,,0.94857,0.718
29,MOL000029,beta-Humulene,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.97388,0.708
29,MOL000029,beta-Humulene,Sodium-dependent noradrenaline transporter,186,540,,0.94731,0.718
29,MOL000029,beta-Humulene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.97918,0.716
29,MOL000029,beta-Humulene,Nuclear receptor coactivator 2,3276,6241,,0.86428,0.704
449,MOL000449,Stigmasterol,Progesterone receptor,209,614,,0.91372,0.722
449,MOL000449,Stigmasterol,Mineralocorticoid receptor,252,737,,0.93992,0.704
449,MOL000449,Stigmasterol,Nuclear receptor coactivator 2,3276,6241,,0.80043,0.724
449,MOL000449,Stigmasterol,Alcohol dehydrogenase 1C,727,517,,0.916712,0.718
449,MOL000449,Stigmasterol,Ig gamma-1 chain C region,1201,4785,,0.865274,0.716
449,MOL000449,Stigmasterol,Retinoic acid receptor RXR-alpha,158,459,,0.908315,0.702
449,MOL000449,Stigmasterol,Nuclear receptor coactivator 1,3279,6228,,0.903861,0.738
449,MOL000449,Stigmasterol,Prostaglandin G/H synthase 1,6,20,,0.926223,0.788
449,MOL000449,Stigmasterol,Prostaglandin G/H synthase 2,94,290,,0.952074,0.844
449,MOL000449,Stigmasterol,Alpha-2A adrenergic receptor,105,318,,0.80929,0.718
449,MOL000449,Stigmasterol,Sodium-dependent noradrenaline transporter,186,540,,0.829138,0.708
449,MOL000449,Stigmasterol,Sodium-dependent dopamine transporter,239,713,,0.836413,0.734
449,MOL000449,Stigmasterol,Beta-2 adrenergic receptor,261,766,,0.849795,0.746
449,MOL000449,Stigmasterol,Aldose reductase,288,822,,0.916136,0.712
449,MOL000449,Stigmasterol,Urokinase-type plasminogen activator,346,1074,,0.885465,0.71
449,MOL000449,Stigmasterol,Leukotriene A-4 hydrolase,521,3060,,0.916724,0.734
449,MOL000449,Stigmasterol,Amine oxidase [flavin-containing] B,565,3939,,0.958232,0.77
449,MOL000449,Stigmasterol,Amine oxidase [flavin-containing] A,566,3941,,0.96149,0.72
449,MOL000449,Stigmasterol,mRNA of PKA Catalytic Subunit C-alpha,699,6263,,0.825255,0.722
449,MOL000449,Stigmasterol,Chymotrypsinogen B,1696,6011,,0.825543,0.724
449,MOL000449,Stigmasterol,Muscarinic acetylcholine receptor M3,16,51,,0.909264,0.752
449,MOL000449,Stigmasterol,Muscarinic acetylcholine receptor M1,38,103,,0.917348,0.76
449,MOL000449,Stigmasterol,Beta-1 adrenergic receptor,63,193,,0.833128,0.72
449,MOL000449,Stigmasterol,Sodium channel protein type 5 subunit alpha,70,220,,0.827658,0.7
449,MOL000449,Stigmasterol,5-hydroxytryptamine 2A receptor,175,502,,0.852976,0.712
449,MOL000449,Stigmasterol,Alpha-1A adrenergic receptor,191,556,,0.838547,0.738
449,MOL000449,Stigmasterol,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.804967,0.702
449,MOL000449,Stigmasterol,Muscarinic acetylcholine receptor M2,210,617,,0.914792,0.728
449,MOL000449,Stigmasterol,Alpha-1B adrenergic receptor,216,632,,0.87389,0.752
449,MOL000449,Stigmasterol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.87386,0.756
449,MOL000449,Stigmasterol,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,,0.811049,0.754
358,MOL000358,beta-sitosterol,Progesterone receptor,209,614,,0.90711,0.728
358,MOL000358,beta-sitosterol,Nuclear receptor coactivator 2,3276,6241,,0.800966,0.71
358,MOL000358,beta-sitosterol,Prostaglandin G/H synthase 1,6,20,,0.90499,0.716
358,MOL000358,beta-sitosterol,Prostaglandin G/H synthase 2,94,290,,0.94352,0.814
358,MOL000358,beta-sitosterol,Heat shock protein HSP 90,444,1939,,0.96518,0.718
358,MOL000358,beta-sitosterol,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,,0.93315,0.732
358,MOL000358,beta-sitosterol,Potassium voltage-gated channel subfamily H member 2,37,101,,0.92578,0.722
358,MOL000358,beta-sitosterol,mRNA of PKA Catalytic Subunit C-alpha,699,6263,,0.86367,0.71
358,MOL000358,beta-sitosterol,Dopamine D1 receptor,7,23,,0.820323,0.712
358,MOL000358,beta-sitosterol,Muscarinic acetylcholine receptor M3,16,51,,0.878176,0.756
358,MOL000358,beta-sitosterol,Muscarinic acetylcholine receptor M1,38,103,,0.893231,0.746
358,MOL000358,beta-sitosterol,Sodium channel protein type 5 subunit alpha,70,220,,0.831169,0.718
358,MOL000358,beta-sitosterol,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.804316,0.702
358,MOL000358,beta-sitosterol,Muscarinic acetylcholine receptor M4,154,450,,0.883911,0.722
358,MOL000358,beta-sitosterol,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,,0.852356,0.7
358,MOL000358,beta-sitosterol,5-hydroxytryptamine 2A receptor,175,502,,0.867301,0.704
358,MOL000358,beta-sitosterol,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,,0.812413,0.702
358,MOL000358,beta-sitosterol,Alpha-1A adrenergic receptor,191,556,,0.810836,0.704
358,MOL000358,beta-sitosterol,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.831503,0.702
358,MOL000358,beta-sitosterol,Muscarinic acetylcholine receptor M2,210,617,,0.910096,0.722
358,MOL000358,beta-sitosterol,Alpha-1B adrenergic receptor,216,632,,0.810689,0.742
358,MOL000358,beta-sitosterol,Beta-2 adrenergic receptor,261,766,,0.865213,0.712
358,MOL000358,beta-sitosterol,Neuronal acetylcholine receptor subunit alpha-2,284,813,,0.832431,0.704
358,MOL000358,beta-sitosterol,Sodium-dependent serotonin transporter,290,824,,0.869181,0.704
358,MOL000358,beta-sitosterol,Mu-type opioid receptor,299,847,,0.818472,0.704
358,MOL000358,beta-sitosterol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.894638,0.76
358,MOL000358,beta-sitosterol,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,,0.845721,0.734
358,MOL000358,beta-sitosterol,Cytochrome P450-cam,1143,2298,,0.92549,0.794
358,MOL000358,beta-sitosterol,Apoptosis regulator Bcl-2,86,273,validated,,
358,MOL000358,beta-sitosterol,Apoptosis regulator BAX,4033,h001,validated,,
358,MOL000358,beta-sitosterol,Caspase-9,4090,h001,validated,,
358,MOL000358,beta-sitosterol,Transcription factor AP-1,414,1629,validated,,
358,MOL000358,beta-sitosterol,Caspase-3,4087,h001,validated,,
358,MOL000358,beta-sitosterol,Caspase-8,4089,h001,validated,,
358,MOL000358,beta-sitosterol,Protein kinase C alpha type,4469,h001,validated,,
358,MOL000358,beta-sitosterol,Transforming growth factor beta-1,4568,h001,validated,,
358,MOL000358,beta-sitosterol,Serum paraoxonase/arylesterase 1,357,1198,validated,,
358,MOL000358,beta-sitosterol,Microtubule-associated protein 2,3987,1852,validated,,
36,MOL000036,beta-caryophyllene,Prostaglandin G/H synthase 1,6,20,,0.94544,0.706
36,MOL000036,beta-caryophyllene,Muscarinic acetylcholine receptor M3,16,51,,0.97323,0.716
36,MOL000036,beta-caryophyllene,Muscarinic acetylcholine receptor M1,38,103,,0.96669,0.71
36,MOL000036,beta-caryophyllene,Prostaglandin G/H synthase 2,94,290,,0.96278,0.736
36,MOL000036,beta-caryophyllene,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.97982,0.726
36,MOL000036,beta-caryophyllene,Retinoic acid receptor RXR-alpha,158,459,,0.93105,0.702
36,MOL000036,beta-caryophyllene,Muscarinic acetylcholine receptor M2,210,617,,0.96067,0.724
36,MOL000036,beta-caryophyllene,Alpha-1B adrenergic receptor,216,632,,0.93468,0.716
36,MOL000036,beta-caryophyllene,Neuronal acetylcholine receptor subunit alpha-2,284,813,,0.93684,0.702
36,MOL000036,beta-caryophyllene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.98475,0.728
36,MOL000036,beta-caryophyllene,Nuclear receptor coactivator 2,3276,6241,,0.88866,0.726
36,MOL000036,beta-caryophyllene,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.96845,0.726
36,MOL000036,beta-caryophyllene,Sodium-dependent noradrenaline transporter,186,540,,0.95308,0.702
36,MOL000036,beta-caryophyllene,Alpha-1A adrenergic receptor,191,556,,0.86538,0.708
36,MOL000036,beta-caryophyllene,Sodium-dependent dopamine transporter,239,713,,0.92417,0.7
36,MOL000036,beta-caryophyllene,Interleukin-6,351,1159,validated,,
3648,MOL003648,Inermin,Prostaglandin G/H synthase 1,6,20,,0.872476,0.772
3648,MOL003648,Inermin,Muscarinic acetylcholine receptor M3,16,51,,0.864169,0.712
3648,MOL003648,Inermin,Sodium channel protein type 5 subunit alpha,70,220,,0.858921,0.752
3648,MOL003648,Inermin,Prostaglandin G/H synthase 2,94,290,,0.910769,0.816
3648,MOL003648,Inermin,5-hydroxytryptamine receptor 3A,113,341,,0.84672,0.712
3648,MOL003648,Inermin,Retinoic acid receptor RXR-alpha,158,459,,0.933371,0.716
3648,MOL003648,Inermin,Alpha-1B adrenergic receptor,216,632,,0.812855,0.716
3648,MOL003648,Inermin,Beta-2 adrenergic receptor,261,766,,0.920663,0.704
3648,MOL003648,Inermin,Alpha-1D adrenergic receptor,272,789,,0.821806,0.704
3648,MOL003648,Inermin,Sodium-dependent serotonin transporter,290,824,,0.916293,0.7
3648,MOL003648,Inermin,Heat shock protein HSP 90,444,1939,,0.959509,0.722
3648,MOL003648,Inermin,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,,0.920048,0.728
3648,MOL003648,Inermin,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,,0.868218,0.71
3648,MOL003648,Inermin,mRNA of PKA Catalytic Subunit C-alpha,699,6263,,0.88562,0.736
3648,MOL003648,Inermin,Ig gamma-1 chain C region,1201,4785,,0.813905,0.71
3648,MOL003648,Inermin,Trypsin-1,2928,3176,,0.84945,0.75
3648,MOL003648,Inermin,Nuclear receptor coactivator 1,3279,6228,,0.801258,0.702
3648,MOL003648,Inermin,Calmodulin,3907,465,,0.820009,0.722
4100,MOL004100,N-Salicylidene-salicylamine,Prostaglandin G/H synthase 1,6,20,,0.86798,0.77
4100,MOL004100,N-Salicylidene-salicylamine,Prostaglandin G/H synthase 2,94,290,,0.88575,0.842
4100,MOL004100,N-Salicylidene-salicylamine,Dipeptidyl peptidase IV,332,952,,0.83931,0.732
4100,MOL004100,N-Salicylidene-salicylamine,Mitogen-activated protein kinase 14,402,1540,,0.84441,0.736
4100,MOL004100,N-Salicylidene-salicylamine,Amine oxidase [flavin-containing] B,565,3939,,0.93686,0.738
4100,MOL004100,N-Salicylidene-salicylamine,mRNA of PKA Catalytic Subunit C-alpha,699,6263,,0.83988,0.74
4100,MOL004100,N-Salicylidene-salicylamine,cAMP-dependent protein kinase inhibitor alpha,3586,6264,,0.83586,0.764
4174,MOL004174,epsilon-Cadinene,Muscarinic acetylcholine receptor M3,16,51,,0.890622,0.7
4174,MOL004174,epsilon-Cadinene,Muscarinic acetylcholine receptor M1,38,103,,0.918606,0.71
4174,MOL004174,epsilon-Cadinene,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.950609,0.714
4174,MOL004174,epsilon-Cadinene,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,,0.935096,0.7
4174,MOL004174,epsilon-Cadinene,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.893821,0.704
4174,MOL004174,epsilon-Cadinene,Muscarinic acetylcholine receptor M2,210,617,,0.940117,0.72
4174,MOL004174,epsilon-Cadinene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.884125,0.762
422,MOL000422,kaempferol,"Nitric oxide synthase, inducible",3,7,validated,0.859386,0.724
422,MOL000422,kaempferol,Prostaglandin G/H synthase 1,6,20,,0.902841,0.726
422,MOL000422,kaempferol,Androgen receptor,48,146,,0.857143,0.772
422,MOL000422,kaempferol,Peroxisome proliferator activated receptor gamma,78,238,,0.864235,0.712
422,MOL000422,kaempferol,Prostaglandin G/H synthase 2,94,290,validated,0.939284,0.818
422,MOL000422,kaempferol,Heat shock protein HSP 90,444,1939,,0.946339,0.728
422,MOL000422,kaempferol,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,,0.91788,0.712
422,MOL000422,kaempferol,mRNA of PKA Catalytic Subunit C-alpha,699,6263,,0.903536,0.708
422,MOL000422,kaempferol,Nuclear receptor coactivator 2,3276,6241,,0.802073,0.802
422,MOL000422,kaempferol,Dipeptidyl peptidase IV,332,952,,0.85,0.7
422,MOL000422,kaempferol,Trypsin-1,2928,3176,,0.88163,0.78
422,MOL000422,kaempferol,Progesterone receptor,209,614,,0.90301,0.74
422,MOL000422,kaempferol,Thrombin,17,54,,0.921031,0.728
422,MOL000422,kaempferol,Muscarinic acetylcholine receptor M1,38,103,,0.923165,0.708
422,MOL000422,kaempferol,"Nitric-oxide synthase, endothelial",95,291,,0.88006,0.726
422,MOL000422,kaempferol,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.949352,0.704
422,MOL000422,kaempferol,Acetylcholinesterase,165,474,,0.903018,0.754
422,MOL000422,kaempferol,Sodium-dependent noradrenaline transporter,186,540,,0.869197,0.702
422,MOL000422,kaempferol,Muscarinic acetylcholine receptor M2,210,617,,0.939493,0.71
422,MOL000422,kaempferol,Alpha-1B adrenergic receptor,216,632,,0.849848,0.722
422,MOL000422,kaempferol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.96205,0.728
422,MOL000422,kaempferol,DNA topoisomerase II,287,817,,0.903704,0.708
422,MOL000422,kaempferol,Coagulation factor VII,123,369,,0.842966,0.7
422,MOL000422,kaempferol,Calmodulin,3907,465,,0.805933,0.724
422,MOL000422,kaempferol,Transcription factor p65,4565,h001,validated,,
422,MOL000422,kaempferol,Inhibitor of nuclear factor kappa-B kinase subunit beta,4271,h001,validated,,
422,MOL000422,kaempferol,RAC-alpha serine/threonine-protein kinase,4490,h001,validated,,
422,MOL000422,kaempferol,Apoptosis regulator Bcl-2,86,273,validated,,
422,MOL000422,kaempferol,Apoptosis regulator BAX,4033,h001,validated,,
422,MOL000422,kaempferol,Tumor necrosis factor,265,777,validated,,
422,MOL000422,kaempferol,Transcription factor AP-1,414,1629,validated,,
422,MOL000422,kaempferol,Activator of 90 kDa heat shock protein ATPase homolog 1,4007,h001,validated,,
422,MOL000422,kaempferol,Caspase-3,4087,h001,validated,,
422,MOL000422,kaempferol,Mitogen-activated protein kinase 8,704,6292,validated,,
422,MOL000422,kaempferol,Xanthine dehydrogenase/oxidase,568,3947,validated,,
422,MOL000422,kaempferol,Interstitial collagenase,353,1167,validated,,
